#{"t_start": 1692615987.8960552, "env_id": "DeepDefragmentation-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,reward,number_movements,number_defragmentation_procedure,number_arrivals,bit_rate_blocking_rate,number_movements_episode,number_defragmentation_procedure_episode,service_blocked_eopisode,number_options,existing_options
324.487687,406,31221.266094,0.0,0.011405001361949604,330.4876872540944,345718,80588,282682,0.019904056263722113,203,29,0,3,4
194.453874,406,31244.661738,0.0273972602739726,0.011417421642199922,200.45387376088053,345900,80617,282900,0.01991924292132936,182,29,6,6,7
259.705158,404,31268.641426,0.005050505050505051,0.011413008922705211,263.7051579372007,346103,80649,283097,0.01991245477353015,203,32,1,2,3
272.027344,406,31292.281041,0.009569377990430622,0.011411689127657021,278.0273442077275,346295,80673,283305,0.019913075114361224,192,24,2,7,8
338.848321,402,31314.400395,0.0,0.011402794090157198,340.84832052676325,346474,80697,283526,0.019897724728984056,179,24,0,8,9
264.622371,404,31337.352242,0.02702702702702703,0.011415058432129917,268.62237077366007,346653,80721,283747,0.019917782171658505,179,24,6,8,9
317.716807,407,31358.149137,0.005076142131979695,0.011410700701546784,324.71680744923515,346857,80751,283943,0.019907491182997377,204,30,1,8,9
266.815411,403,31381.91444,0.010050251256281407,0.011409788063714621,269.81541051444884,347059,80779,284141,0.01990958911386222,202,28,2,15,11
285.393236,400,31404.838886,0.004098360655737705,0.011403555039822776,285.39323593195127,347216,80803,284384,0.01990003648340022,157,24,1,10,11
227.410407,403,31428.376336,0.018433179723502304,0.011408954993130735,230.41040690405384,347400,80832,284600,0.01990744730035753,184,29,4,1,2
215.103019,409,31451.02938,0.02666666666666667,0.011421048011937154,224.10301914351083,347576,80862,284824,0.01992105493920048,176,30,6,7,8
260.274806,406,31472.912361,0.00881057268722467,0.011419009229927276,266.2748062983198,347750,80894,285050,0.019920598044323043,174,32,2,7,8
244.985694,408,31495.101063,0.051643192488262914,0.011449083827906178,252.9856944954115,347938,80921,285262,0.01996773227754849,188,27,11,6,7
319.627183,414,31516.807216,0.0045662100456621,0.01144384389854316,333.62718342786513,348120,80949,285480,0.01995975179962866,182,28,1,3,4
306.261619,407,31538.55693,0.008849557522123894,0.011441831813122581,313.26161898337887,348295,80977,285705,0.019958604280740023,175,28,2,4,5
251.501304,406,31561.136153,0.012658227848101266,0.011442880024620378,257.50130428140466,348459,81000,285941,0.019958932626926832,164,23,3,6,7
255.58268,409,31583.099129,0.02926829268292683,0.01145569045172744,264.5826797475496,348655,81031,286145,0.019976443806907676,196,31,6,9,10
338.239264,402,31605.947622,0.00425531914893617,0.011449821914938194,340.23926375208873,348821,81059,286379,0.019964289353219363,166,28,1,6,7
283.041221,404,31627.350119,0.007782101167315175,0.011446573354358839,287.0412207879688,348965,81079,286635,0.01996068452453181,144,20,2,11,11
254.831699,405,31649.661294,0.0182648401826484,0.011451818695224748,259.8316990425706,349147,81108,286853,0.019968426096475034,182,29,4,4,5
321.246518,403,31672.117117,0.00390625,0.011445130595000505,324.24651774328305,349292,81135,287108,0.0199582197906199,145,27,1,5,6
266.279012,405,31693.578582,0.029850746268656716,0.01145804691116533,271.2790115328036,349492,81164,287308,0.019977749186177063,200,29,6,8,9
265.385516,403,31714.5794,0.030837004405286344,0.011473385848679291,268.38551571803754,349666,81190,287534,0.019995054895839005,174,26,7,6,7
256.056274,402,31738.616382,0.014634146341463415,0.011475677610612396,258.0562742219343,349862,81216,287738,0.01999941399960078,196,26,3,4,5
266.470232,403,31763.218447,0.004016064257028112,0.0114692677100008,269.47023242224844,350014,81245,287986,0.019989430762194324,152,29,1,3,4
258.198953,404,31785.856107,0.020100502512562814,0.011475267623228135,262.19895266922697,350216,81272,288184,0.02000489670462085,202,27,4,6,7
253.834943,407,31806.449892,0.017857142857142856,0.01148026407034479,260.83494253649684,350393,81304,288407,0.02000879992826848,177,32,4,6,7
314.20714,406,31829.120552,0.007518796992481203,0.011476653514530281,320.2071400935007,350528,81329,288672,0.020004340870831076,135,25,2,12,11
234.091014,401,31850.743225,0.007575757575757576,0.011473128997425036,235.0910143373011,350665,81355,288935,0.020001093089351708,137,26,2,6,7
335.207646,404,31873.334842,0.0,0.011464082665892019,339.20764633215765,350837,81379,289163,0.01998488578141568,172,24,0,10,11
330.216227,402,31896.591611,0.0,0.01145560477990725,332.216226682774,351023,81409,289377,0.019968886382604117,186,30,0,8,9
205.87604,405,31918.619295,0.024390243902439025,0.011466630757916325,210.8760401108602,351178,81436,289622,0.019987928709030132,155,27,6,8,9
350.497239,402,31939.929336,0.0,0.011456622831831543,352.49723935700183,351325,81463,289875,0.01997093779001112,147,27,0,1,2
328.886453,403,31962.816028,0.008583690987124463,0.01145435492988818,331.88645334850764,351493,81492,290107,0.019960434491362193,168,29,2,5,6
238.18528,406,31985.099728,0.008547008547008548,0.011452051208751089,244.18528017865265,351660,81520,290340,0.019959123873892214,167,28,2,7,8
280.155723,400,32011.889001,0.018656716417910446,0.011458734790508176,280.15572251153867,351793,81548,290607,0.019971373338200288,133,28,5,11,11
339.865256,402,32035.293412,0.0041841004184100415,0.011452796325203029,341.8652558558333,351955,81577,290845,0.01995847153481153,162,29,1,8,9
299.309933,405,32057.209968,0.003952569169960474,0.011446317047867041,304.3099332900955,352103,81606,291097,0.01994873957120357,148,29,1,6,7
247.66622,404,32079.990992,0.012605042016806723,0.011447302933049582,251.6662195915365,352266,81635,291334,0.019944301616104686,163,29,3,6,7
272.28254,404,32104.240499,0.008097165991902834,0.011444504271540326,276.2825400108003,352420,81659,291580,0.01993954176361581,154,24,2,12,11
257.229213,406,32126.05901,0.016736401673640166,0.011448877557664168,263.2292131519705,352582,81695,291818,0.019951933126345408,162,36,4,11,11
243.002821,402,32151.695922,0.01282051282051282,0.011450015750619753,245.0028210109998,352749,81719,292051,0.01995045702610079,167,24,3,10,11
354.186916,404,32173.356573,0.0,0.0114384618278963,358.1869160140443,352854,81743,292346,0.019930048160440885,105,24,0,11,11
305.033373,401,32198.570405,0.014018691588785047,0.011440388296417829,306.0333730938348,353041,81768,292559,0.019933518584037732,187,25,3,6,7
234.996867,404,32220.226885,0.05,0.011469401835514158,238.9968672248455,353222,81796,292778,0.019975973802197323,181,28,11,7,8
345.79945,402,32243.501531,0.0,0.011459342879373183,347.7994499187003,353365,81826,293035,0.01995863775361759,143,30,0,14,11
201.952339,406,32265.656616,0.03139013452914798,0.011474537779020522,207.95233861986264,353543,81856,293257,0.01998973008316672,178,30,7,6,7
245.911879,404,32288.72359,0.02702702702702703,0.01148634144180674,249.91187930397948,353722,81882,293478,0.02000703224219718,179,26,6,4,5
219.405703,404,32313.374208,0.023696682464454975,0.011495153036034716,223.40570330135566,353912,81911,293688,0.02002377215632899,190,29,5,5,6
273.894919,403,32337.773676,0.013043478260869565,0.011496403758871522,276.8949187863304,354083,81941,293917,0.02002536725669004,171,30,3,4,5
258.377054,403,32361.491502,0.00904977375565611,0.011494604573363524,261.3770538575817,354263,81974,294137,0.020022234634273134,180,33,2,8,9
288.502745,402,32385.363786,0.017699115044247787,0.011499407194518333,290.5027451702076,354438,82003,294362,0.020024793606792157,175,29,4,15,11
244.491228,404,32408.191812,0.0049261083743842365,0.011494916232410503,248.49122812563576,354636,82034,294564,0.020018019077397423,198,31,1,5,6
227.837236,404,32430.049333,0.017316017316017316,0.011499516613239709,231.8372355685731,354806,82060,294794,0.020031116286739054,170,26,4,11,11
268.637858,404,32452.722903,0.007518796992481203,0.01149596692198197,272.6378579084681,354941,82088,295059,0.020026840106026254,135,28,2,4,5
252.215836,405,32475.634882,0.012048192771084338,0.01149647148062362,257.21583552102106,355093,82114,295307,0.020031382261128664,152,26,3,5,6
222.784601,402,32498.552513,0.023809523809523808,0.011505260272674669,224.78460090440876,355284,82143,295516,0.02003955491341396,191,29,5,6,7
273.433799,404,32521.450691,0.008658008658008658,0.011503075263654407,277.43379857179536,355454,82175,295746,0.020038706127362742,170,32,2,12,11
330.651631,406,32545.863969,0.0072992700729927005,0.011499223025471251,336.6516309528172,355581,82202,296019,0.02003511401434968,127,27,2,9,10
249.320953,403,32571.139919,0.017316017316017316,0.01150379746835443,252.32095262546054,355751,82230,296249,0.020042979357242127,170,28,4,12,11
287.95736,403,32595.709461,0.004273504273504274,0.011498129740996954,290.95735950679216,355918,82255,296482,0.02003434931816875,167,25,1,7,8
329.013762,400,32620.684638,0.008620689655172414,0.011495918628713171,329.01376160618173,356087,82279,296713,0.020026052680622207,169,24,2,6,7
265.273712,404,32641.464485,0.003816793893129771,0.0114891825911272,269.27371187323354,356226,82307,296974,0.02001649090734764,139,28,1,5,6
255.312685,403,32665.555347,0.004048582995951417,0.011483037874174436,258.312685052513,356380,82342,297220,0.02000708681773411,154,35,1,7,8
307.985873,400,32689.354551,0.004032258064516129,0.011476864738392028,307.98587301416353,356533,82366,297467,0.019998335478486468,153,24,1,6,7
256.196839,400,32714.112921,0.007380073800738007,0.011473174401655146,256.1968394769521,356663,82394,297737,0.01999391515685398,130,28,2,9,10
344.468727,402,32737.524971,0.0,0.011463125715186965,346.4687273033305,356802,82422,297998,0.01997628399447429,139,28,0,2,3
221.790169,407,32761.157815,0.03349282296650718,0.011478603788643458,228.7901692699779,356994,82449,298206,0.020001377103466826,192,27,7,7,8
252.142915,405,32784.129051,0.00851063829787234,0.011476305199352636,257.1429149124396,357160,82482,298440,0.019996717446717757,166,33,2,8,9
260.734182,402,32808.849108,0.007220216606498195,0.011472396950960273,262.7341824344137,357284,82503,298716,0.019992418747874816,124,21,2,16,11
274.080992,402,32832.208503,0.013953488372093023,0.011474219803232185,276.08099213659256,357470,82531,298930,0.019995348747157513,186,28,3,14,11
248.984163,403,32856.030775,0.0136986301369863,0.011475886598317227,251.98416250907187,357652,82560,299148,0.019998485678047514,182,29,3,7,8
322.72217,404,32879.244507,0.004201680672268907,0.011470142224419312,326.7221695566673,357815,82593,299385,0.019988742348752156,163,33,1,7,8
293.460406,409,32901.895956,0.003745318352059925,0.011463297425013015,302.46040624508635,357949,82619,299651,0.019976557769532274,134,26,1,11,11
266.639043,403,32926.487038,0.007662835249042145,0.011460028274960656,269.6390427951612,358089,82644,299911,0.019966569866025054,140,25,2,6,7
270.57926,405,32948.748795,0.02074688796680498,0.01146752312161838,275.5792602376528,358249,82674,300151,0.019973333450758173,160,30,5,12,11
352.389167,400,32972.98168,0.0,0.011457140574654488,352.3891669902062,358377,82701,300423,0.01995547886216997,128,27,0,4,5
276.16995,404,32997.047642,0.004016064257028112,0.011451016389953172,280.1699498889526,358529,82726,300671,0.019945324696979135,152,25,1,6,7
264.39223,408,33019.175853,0.004048582995951417,0.01144497836619943,272.3922298491134,358683,82755,300917,0.01993626938311359,154,29,1,4,5
271.464403,405,33043.543491,0.008583690987124463,0.011442802590071393,276.4644032697963,358851,82779,301149,0.01993041193253817,168,24,2,3,4
323.908916,403,33065.438605,0.003968253968253968,0.011436591119472065,326.90891578320964,359000,82814,301400,0.01992054805667568,149,35,1,5,6
256.910069,402,33088.558413,0.013215859030837005,0.011437968086411362,258.91006873746153,359174,82843,301626,0.019926021133522303,174,29,3,3,4
320.072089,402,33111.262937,0.004149377593360996,0.01143218702276168,322.07208884813224,359334,82869,301866,0.01991697591409876,160,26,1,7,8
265.025562,401,33134.141907,0.01171875,0.011432467678619895,266.02556151595184,359479,82894,302121,0.019920568324002998,145,25,3,8,9
320.608271,406,33155.922524,0.00411522633744856,0.011426624862748211,326.6082711831996,359637,82921,302363,0.019911403916610587,158,27,1,4,5
260.827744,403,33181.167573,0.011278195488721804,0.0114265321565349,263.8277438982775,359772,82950,302628,0.01991502978616561,135,29,3,15,11
240.767485,404,33204.780584,0.023809523809523808,0.01143515675047385,244.7674850644329,359963,82977,302837,0.019932959537170065,191,27,5,8,9
237.203551,402,33227.827662,0.017777777777777778,0.011439903386105814,239.2035505638694,360139,83003,303061,0.019946385380878756,176,26,4,6,7
261.910041,410,33249.380826,0.018779342723004695,0.011445095853914282,271.9100410719413,360327,83034,303273,0.019953367142424176,188,31,4,7,8
246.721351,408,33273.22613,0.022123893805309734,0.011453085512637604,254.72135132090852,360502,83060,303498,0.0199625622589675,175,26,5,1,2
264.646646,407,33299.175965,0.024096385542168676,0.011463487705228365,271.6466456009477,360654,83086,303746,0.019984399029564934,152,26,6,14,11
240.259949,408,33322.596307,0.008733624454148471,0.011461468870795296,248.25994859638362,360826,83111,303974,0.019983821367051006,172,25,2,7,8
252.646154,402,33346.358314,0.007905138339920948,0.011458549043970456,254.64615375941986,360974,83133,304226,0.019981549820926717,148,22,2,5,6
216.113967,407,33368.692948,0.023809523809523808,0.011468808912302366,223.1139673920026,361123,83163,304477,0.020003147032676586,149,30,6,5,6
285.905699,404,33390.534033,0.02926829268292683,0.011480822628182827,289.9056993944701,361319,83195,304681,0.020024193899175775,196,32,6,3,4
327.620718,408,33412.843137,0.0,0.011472162459988456,335.6207175911489,361489,83224,304911,0.020008806499645024,170,29,0,5,6
231.628306,404,33438.006778,0.016,0.01147590943796881,235.62830564213542,361640,83254,305160,0.020015838409915984,151,30,4,4,5
287.525741,401,33464.015371,0.018518518518518517,0.011480928429215132,288.5257409059047,361825,83281,305375,0.020022689622913942,185,27,4,13,11
299.459497,405,33486.933682,0.008,0.011478118609406953,304.4594965693516,361976,83309,305624,0.02001633107972886,151,28,2,4,5
344.259657,405,33511.992944,0.0,0.011467612494074958,349.2596568254784,362096,83334,305904,0.01999858827419722,120,25,0,2,3
299.22118,404,33535.356886,0.004405286343612335,0.011462413149926012,303.2211795933673,362270,83360,306130,0.01999054013861564,174,26,1,11,11
262.862185,402,33559.898705,0.018518518518518517,0.0114674257212433,264.86218452134136,362455,83390,306345,0.019999690302982504,185,30,4,7,8
280.601919,403,33583.471772,0.009009009009009009,0.011465682868671449,283.60191909148307,362634,83415,306566,0.01999914095574873,179,25,2,5,6
328.727326,403,33606.669182,0.004166666666666667,0.011460010560419287,331.72732649843954,362795,83440,306805,0.01999056124260052,161,25,1,5,6
306.644145,402,33629.945832,0.006711409395973154,0.011455440031520369,308.6441450403476,362898,83458,307102,0.01997956406387899,103,18,2,11,11
300.899748,401,33655.948804,0.007142857142857143,0.011451548887052592,301.89974778727156,363019,83480,307381,0.019973379904083582,121,22,2,4,5
243.367026,402,33679.8132,0.019455252918287938,0.011458272385075966,245.3670257144803,363163,83506,307637,0.01998692378017937,144,26,5,13,11
233.664137,402,33703.982877,0.026595744680851064,0.011467554617071388,235.66413697846252,363376,83533,307824,0.020002052203030033,213,27,5,8,9
293.050444,407,33725.373943,0.004291845493562232,0.011462164469562452,300.05044372653714,363544,83560,308056,0.01999042831765864,168,27,1,11,11
258.028155,401,33747.39047,0.01107011070110701,0.011461857054361117,259.0281551533022,363674,83584,308326,0.01999395433915686,130,24,3,14,11
255.841815,407,33770.537071,0.012605042016806723,0.011462775955717453,262.8418147157925,363837,83615,308563,0.019995528905543753,163,31,3,17,11
200.794254,403,33796.188709,0.04395604395604396,0.011481967319308815,203.7942537399255,364056,83643,308744,0.020032742372265176,219,28,8,5,6
263.573149,405,33816.917845,0.03015075376884422,0.011494029643008582,268.57314896643834,364258,83670,308942,0.020052628008019893,202,27,6,6,7
229.079279,401,33841.598782,0.025,0.011504550717700254,230.0792785447216,364419,83698,309181,0.020077311784525452,161,28,6,13,11
344.133782,405,33862.752461,0.0,0.011495961708137667,349.1337816178322,364588,83726,309412,0.020061869853732633,169,28,0,5,6
335.694974,405,33885.257817,0.0,0.011486791965381386,340.69497387749516,364741,83757,309659,0.02004658799845973,153,31,0,13,11
237.794073,402,33908.322374,0.014925373134328358,0.01148980243734815,239.79407260614062,364874,83791,309926,0.020050354898247167,133,34,4,11,11
252.541262,403,33931.508172,0.008695652173913044,0.011487767446059402,255.54126235586048,365045,83822,310155,0.02004552990370184,171,31,2,7,8
278.52628,405,33955.637273,0.01293103448275862,0.011488883232867356,283.5262796678999,365214,83846,310386,0.020051740615772667,169,24,3,4,5
315.327623,403,33981.007198,0.010714285714285714,0.01148822207772978,318.32762348418254,365335,83871,310665,0.020053353241156268,121,25,3,12,11
306.136997,401,34005.606811,0.02575107296137339,0.011498948208093973,307.1369972256156,365503,83896,310897,0.020073227227763692,168,25,6,5,6
348.309556,407,34028.223188,0.0,0.011489339820926989,355.3095558630293,365643,83919,311157,0.020056855338564474,140,23,0,12,11
237.827739,407,34050.536635,0.007272727272727273,0.011485653368953736,244.82773927232674,365769,83945,311431,0.02005342587023136,126,26,2,11,11
230.93397,403,34072.027447,0.018050541516245487,0.0114915241187265,233.93396953773097,365893,83969,311707,0.020069392021746905,124,24,5,9,10
352.359963,403,34095.471374,0.0,0.01148191006157663,355.35996343985585,366032,83993,311968,0.02005306492303402,139,24,0,3,4
275.134263,408,34118.292912,0.012096774193548387,0.011482435237143516,283.13426305788136,366185,84016,312215,0.0200533583590791,153,23,3,6,7
271.342486,402,34142.248519,0.004366812227074236,0.011477256724405013,273.34248574615845,366357,84041,312443,0.020046108239783002,172,25,1,3,4
262.915649,405,34164.277351,0.0036496350364963502,0.011470434929984619,267.9156486993564,366484,84067,312716,0.020033003518732998,127,26,1,6,7
249.902005,411,34186.481321,0.008264462809917356,0.011467992510177084,260.9020050001917,366643,84097,312957,0.02003058816351912,159,30,2,6,7
247.782465,404,34208.68534,0.011857707509881422,0.011468343922607835,251.78246470632183,366791,84125,313209,0.02003194317363915,148,28,3,8,9
251.403319,401,34233.145448,0.02032520325203252,0.011475331387280472,252.40331941496623,366946,84146,313454,0.020038133939705275,155,21,5,6,7
345.611898,406,34255.367517,0.0035087719298245615,0.011468131153602198,351.611898497391,367062,84174,313738,0.020027425756904346,116,28,1,15,11
223.931115,406,34280.334025,0.025974025974025976,0.011478840267669738,229.93111455654034,367232,84199,313968,0.02004813262478709,170,25,6,14,11
331.066456,402,34306.118603,0.007575757575757576,0.011475597647597953,333.0664555186345,367369,84220,314231,0.020044707304961957,137,21,2,13,11
238.501615,402,34329.989707,0.01702127659574468,0.011479778418016574,240.50161479268303,367535,84249,314465,0.020052877911981026,166,29,4,9,10
278.787039,406,34351.898369,0.018796992481203006,0.011485999154833811,284.7870388151882,367670,84277,314730,0.020053902789446517,135,28,5,11,11
261.132813,405,34372.768775,0.00975609756097561,0.01148490958451744,266.13281295430255,367866,84315,314934,0.020051092919988012,196,38,2,8,9
244.55326,403,34394.637283,0.007905138339920948,0.011482072547408365,247.5532603497758,368014,84339,315186,0.02004904891812569,148,24,2,8,9
265.347002,404,34418.209678,0.004201680672268907,0.011476615603124683,269.3470019826198,368177,84369,315423,0.0200375607021817,163,30,1,8,9
321.265703,403,34440.216338,0.008438818565400843,0.011474371158841791,324.26570306112865,368341,84398,315659,0.020035363058009924,164,29,2,5,6
289.743936,402,34461.99484,0.017543859649122806,0.011478788300879745,291.743936251366,368514,84424,315886,0.02004330320237314,173,26,4,9,10
303.098528,407,34485.222102,0.0043859649122807015,0.011473708851869895,310.0985284991997,368687,84453,316113,0.020032846405966274,173,29,1,8,9
238.884885,404,34510.19787,0.02109704641350211,0.011480954638849376,242.88488518111805,368851,84485,316349,0.020043605285207287,164,32,5,5,6
222.892574,404,34533.273857,0.05508474576271186,0.011513495585703682,226.8925743795482,369016,84511,316584,0.020095328994363247,165,26,13,5,6
333.602841,403,34554.368032,0.008968609865470852,0.01151174058654007,336.6028408183719,369194,84541,316806,0.020091006659481502,178,30,2,8,9
232.570114,403,34578.118642,0.01818181818181818,0.011516405594493828,235.57011433428724,369375,84572,317025,0.020099842893064733,181,31,4,14,11
234.436239,402,34602.584879,0.021645021645021644,0.011523816728446427,236.43623890789374,369545,84597,317255,0.020114136314900718,170,25,5,5,6
305.60761,405,34625.240399,0.008130081300813009,0.011521223555201401,310.6076097323762,369700,84629,317500,0.02011192604382662,155,32,2,6,7
215.837,404,34649.511626,0.02072538860103627,0.011526851394270569,219.83700042146356,369908,84657,317692,0.0201188801944961,208,28,4,4,5
241.416334,402,34672.549379,0.00881057268722467,0.011524948178624116,243.41633426388586,370082,84690,317918,0.020114590072453756,174,33,2,5,6
263.896063,403,34694.582446,0.013953488372093023,0.011526625656565022,266.89606290296246,370268,84722,318132,0.02011384851957028,186,32,3,8,9
342.941102,403,34719.048164,0.0,0.011517683271562284,345.9411022198711,370421,84748,318379,0.020098848634438254,153,26,0,9,10
290.469886,404,34741.508682,0.020100502512562814,0.011523080689815368,294.46988562604645,370623,84773,318577,0.020109462302657206,202,25,4,10,11
231.461142,404,34765.921646,0.024630541871921183,0.011531463705376749,235.46114209650128,370821,84805,318779,0.020128475788881765,198,32,5,4,5
256.156063,403,34787.798401,0.004081632653061225,0.011525778624805657,259.1560625389644,370977,84834,319023,0.02011976449463361,156,29,1,9,10
318.259212,406,34807.722844,0.018018018018018018,0.011530329370859372,324.2592115585322,371156,84865,319244,0.02012436707142358,179,31,4,8,9
211.793742,402,34830.327889,0.013793103448275862,0.011532419085292957,213.79374222712468,371267,84886,319533,0.020124685400423,111,21,4,8,9
308.990458,402,34853.455635,0.009345794392523364,0.011530991690305147,310.9904580824896,371454,84920,319746,0.020121310377576116,187,34,2,5,6
338.140066,401,34875.385171,0.0,0.011522091039206985,339.1400660787978,371607,84950,319993,0.020105818034104408,153,30,0,13,11
340.467369,402,34900.157278,0.0,0.011513060313197708,342.4673691616674,371756,84972,320244,0.020090118342978348,149,22,0,9,10
272.860705,405,34922.822333,0.029411764705882353,0.011524490713001798,277.860704516451,371953,84999,320447,0.02010790778344925,197,27,6,9,10
276.971879,407,34944.70828,0.004739336492890996,0.011520061872774108,283.97187874848856,372143,85023,320657,0.020102226628230687,190,24,1,9,10
276.677123,402,34969.421391,0.0048543689320388345,0.011515818277582645,278.6771231581007,372338,85052,320862,0.02009651941312781,195,29,1,12,11
208.728774,408,34993.167518,0.04602510460251046,0.011541539889318313,216.72877413781526,372500,85082,321100,0.020138618693750686,162,30,11,3,4
292.630592,407,35015.867337,0.008928571428571428,0.01153975426672144,299.630592099909,372677,85107,321323,0.02013387593694746,177,25,2,2,3
303.234802,405,35038.259489,0.004273504273504274,0.011534502436582005,308.23480184589704,372844,85132,321556,0.02012562312104155,167,25,1,8,9
333.96837,404,35059.224154,0.0,0.011526687903037836,337.96836950263247,373026,85165,321774,0.020112186762836444,182,33,0,6,7
273.579987,408,35080.352465,0.017543859649122806,0.011530984279600748,281.5799873090669,373199,85194,322001,0.020120444364714832,173,29,4,5,6
256.236187,400,35107.247218,0.01639344262295082,0.011534701857282503,256.236187062194,373356,85216,322244,0.02013116842585782,157,22,4,7,8
255.75383,405,35127.116888,0.01060070671378092,0.011533918090578464,260.7538302717372,373474,85242,322526,0.02013327467100347,118,26,3,0,1
283.79722,403,35148.297144,0.003816793893129771,0.011527690000867442,286.79722013911754,373613,85269,322787,0.020123608904764632,139,27,1,6,7
247.127705,405,35171.243807,0.009433962264150943,0.011526351474772368,252.12770515554783,373802,85298,322998,0.020120432107267154,189,29,2,5,6
298.970763,404,35192.37715,0.019011406844106463,0.011532476853069192,302.97076303183604,373940,85327,323260,0.020132424114402598,138,29,5,1,2
327.087616,407,35214.882277,0.0,0.011525453072732781,334.0876156413009,374143,85359,323457,0.02012019996288181,203,32,0,7,8
244.449052,402,35238.02769,0.01818181818181818,0.011530012945003816,246.44905174315335,374324,85390,323676,0.02013192429166688,181,31,4,5,6
198.653082,405,35259.608009,0.028037383177570093,0.01154095526258915,203.65308222494045,374511,85417,323889,0.02015417144612975,187,27,6,4,5
242.936123,405,35284.261409,0.024896265560165973,0.011550920926788635,247.93612314194968,374671,85440,324129,0.020178064351846443,160,23,6,9,10
213.274851,410,35306.347989,0.02109704641350211,0.011557931472472454,223.2748509706487,374835,85473,324365,0.020195592741215067,164,33,5,6,7
312.588505,405,35328.91426,0.004132231404958678,0.011552431093599337,317.58850461796044,374994,85502,324606,0.020187732940136982,159,29,1,11,11
311.889262,405,35351.141297,0.008658008658008658,0.011550408358653725,316.88926153560857,375164,85534,324836,0.02018590973254707,170,32,2,5,6
224.65294,403,35373.696767,0.035,0.011564872814088285,227.6529395327852,375365,85560,325035,0.020215862321295137,201,26,7,2,3
271.691768,401,35396.386369,0.015810276679841896,0.011568210324389464,272.69176785170316,375513,85587,325287,0.02022278372882008,148,27,4,14,11
348.520674,404,35418.677246,0.0,0.011558367760662233,352.52067359229477,375636,85612,325564,0.0202056137094523,123,25,0,3,4
296.834017,406,35442.143526,0.00425531914893617,0.011553135522208479,302.83401731503733,375802,85640,325798,0.020197677700171987,166,28,1,7,8
292.190569,402,35464.590065,0.004032258064516129,0.011547450359765187,294.190569345453,375955,85668,326045,0.020184795516960147,153,28,1,8,9
243.30504,402,35485.97748,0.008298755186721992,0.011545086212709096,245.30504026943626,376115,85695,326285,0.020181419473078756,160,27,2,10,11
333.890734,406,35507.077606,0.0,0.011537130448897587,339.8907344792201,376290,85725,326510,0.020167232275194815,175,30,0,7,8
328.561036,403,35526.746006,0.0,0.011529926694519688,331.5610364402674,376486,85757,326714,0.020155598058636256,196,32,0,5,6
286.756164,407,35548.763634,0.008733624454148471,0.011528003352266298,293.7561638600122,376658,85784,326942,0.020154621502536694,172,27,2,8,9
293.313568,404,35570.40957,0.004651162790697674,0.011523519288904105,297.3135684648239,376844,85816,327156,0.02014782549685109,186,32,1,10,11
294.458008,406,35591.699573,0.005,0.011519568909688535,300.45800768631636,377045,85847,327355,0.020141783423688574,201,31,1,5,6
252.467291,410,35614.627558,0.022857142857142857,0.011525661771440784,262.4672911790474,377271,85877,327529,0.0201501290702887,226,30,4,3,4
245.574824,403,35636.74026,0.027624309392265192,0.01153458850813219,248.5748235886447,377491,85906,327709,0.020152933859934555,220,29,5,4,5
242.08936,405,35657.969366,0.012875536480686695,0.011535576412902282,247.0893599787367,377659,85937,327941,0.02015569054864753,168,31,3,7,8
302.316284,404,35679.69783,0.009389671361502348,0.011534218690005302,306.3162842876001,377847,85967,328153,0.020155364279692153,188,30,2,10,11
291.754961,401,35706.25046,0.01444043321299639,0.011536704929513138,292.75496086605017,377971,85989,328429,0.020159583694097767,124,22,4,14,11
278.739746,405,35727.016043,0.011560693641618497,0.011536752667360515,283.7397463474507,378199,86020,328601,0.02015764650969838,228,31,2,9,10
343.423886,406,35751.399036,0.0,0.011527175978715318,349.4238862260788,378326,86047,328874,0.020140964017100065,127,27,0,4,5
230.0816,404,35772.259461,0.027522935779816515,0.011537807056993182,234.08159986410936,378509,86073,329091,0.020156742347928698,183,26,6,4,5
325.097475,402,35793.0169,0.0,0.011530169141538368,327.0974750367444,378691,86109,329309,0.020142854080321165,182,36,0,5,6
291.083311,405,35815.734612,0.010101010101010102,0.011529345355333877,296.083311225558,378894,86141,329506,0.02014347078424261,203,32,2,5,6
318.303956,405,35836.25222,0.0,0.011521093700245342,323.3039560700644,379058,86176,329742,0.020128838295102085,164,35,0,13,11
332.565853,410,35857.230522,0.004,0.011515430677107323,342.5658526724248,379209,86200,329991,0.020117770802305476,151,24,1,5,6
281.38006,403,35881.167391,0.01953125,0.01152167922797179,284.3800603273329,379354,86225,330246,0.020121987837500233,145,25,5,11,11
256.381577,408,35902.827866,0.023923444976076555,0.011529557731007247,264.3815771949969,379546,86254,330454,0.020139937357179814,192,29,5,6,7
279.933503,404,35923.708143,0.005263157894736842,0.011525991701044022,283.93350346005826,379757,86289,330643,0.02013527510245529,211,35,1,8,9
232.0522,404,35945.512272,0.024390243902439025,0.011533997485250025,236.0521998160111,379953,86319,330847,0.020147662219589756,196,30,5,11,11
293.107746,409,35966.609747,0.008849557522123894,0.011532199847163617,302.10774637618294,380128,86352,331072,0.02014641498520558,175,33,2,5,6
278.06219,404,35989.547378,0.014598540145985401,0.011534770300531771,282.0621897961364,380255,86378,331345,0.020150733011509415,127,26,4,6,7
