#{"t_start": 1684749188.9821494, "env_id": "DeepDefragmentation-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,reward,number_movements,number_defragmentation_procedure,number_arrivals,bit_rate_blocking_rate,number_movements_episode,number_defragmentation_procedure_episode,service_blocked_eopisode,number_options,existing_options
115.282887,509,16944.762449,0.0,0.010667936659126086,224.28288706048875,156806,31447,41994,0.018103304910641056,321,57,0,3,4
70.527978,531,16980.802372,0.0,0.010646893863776796,201.52797808121704,157123,31510,42077,0.018067140156405148,317,63,0,3,4
23.56095,563,17015.217944,0.0,0.01062568189364831,186.5609504060039,157439,31572,42161,0.01802931104586178,316,62,0,10,11
-57.162946,618,17050.186213,0.011494252873563218,0.010627722022344252,160.83705360704866,157753,31628,42247,0.018045072887953737,314,56,1,4,5
1.985552,563,17084.895002,0.011764705882352941,0.010630256071057356,164.9855519004852,158069,31691,42331,0.018059647042557945,316,63,1,5,6
94.357824,534,17121.099065,0.0,0.010608453758928781,228.3578238953161,158382,31754,42418,0.018023855058290218,313,63,0,5,6
32.394663,580,17155.894448,0.0,0.01058574453069866,212.39466320026733,158691,31824,42509,0.017985519790850543,309,70,0,3,4
-24.639277,612,17190.448832,0.01,0.010584618273134784,187.36072325706385,158992,31891,42608,0.017965481213727066,301,67,1,3,4
-48.251874,615,17226.515257,0.009174311926605505,0.010581267411100968,166.74812604473732,159284,31964,42716,0.017945098147929738,292,73,1,9,10
-162.973583,711,17259.622129,0.0,0.010558774060923192,148.02641661031979,159593,32027,42807,0.01790631686697249,309,63,0,9,10
-10.970128,559,17294.679646,0.0,0.010539078530124977,148.02987156909688,159913,32085,42887,0.017868363397162825,320,58,0,6,7
-5.281833,554,17328.453673,0.0,0.01051725341461712,148.7181669636963,160224,32155,42976,0.017834079351321648,311,70,0,3,4
-37.673018,620,17363.026808,0.009615384615384616,0.010515320334261839,182.32698189541034,160521,32218,43079,0.017841364258201108,297,63,1,12,11
51.60296,508,17399.189214,0.0,0.010497045533541884,159.60295970089982,160846,32276,43154,0.017810113081969024,325,58,0,4,5
13.087561,549,17434.662247,0.021505376344086023,0.010520960991513862,162.0875609896924,161154,32338,43246,0.017867834488122597,308,62,2,4,5
-67.520188,642,17470.208923,0.020618556701030927,0.010543801767298064,174.4798121475651,161458,32399,43342,0.017922674267831323,304,61,2,6,7
-54.517302,577,17507.006812,0.011627906976744186,0.010546191397255227,122.48269833544262,161773,32456,43427,0.017936453602933403,315,57,1,6,7
-15.785344,558,17543.148375,0.01098901098901099,0.010547359713222114,142.21465610844484,162083,32517,43517,0.017945166709748828,310,61,1,10,11
-59.616024,614,17580.998004,0.02127659574468085,0.010570727568732658,154.38397627217918,162390,32581,43610,0.018001863423036158,307,64,2,10,11
59.568161,518,17618.085835,0.0,0.010553546083054805,177.5681612576694,162719,32635,43681,0.01797268804529601,329,54,0,5,6
-96.824827,680,17651.331803,0.01,0.010552522783856011,183.17517259594635,163020,32709,43780,0.01797974949261509,301,74,1,9,10
-97.503337,694,17684.327915,0.0,0.010523917995444191,196.4966626019357,163301,32781,43899,0.01793128131280085,281,72,0,13,11
127.596992,446,17725.438718,0.0,0.010509315074725325,173.596992126633,163640,32829,43960,0.017906714669481107,339,48,0,6,7
-34.75075,616,17760.954643,0.0,0.01048903419152704,181.2492496670117,163955,32889,44045,0.01787234849016439,315,60,0,7,8
-12.617199,596,17795.440634,0.0,0.010467645459488853,183.3828012293249,164265,32953,44135,0.017840890626839093,310,64,0,11,11
100.229754,452,17835.388399,0.04285714285714286,0.010519172039362062,152.22975384436896,164596,33012,44204,0.017930356344315914,331,59,3,14,11
81.42057,516,17872.855505,0.0,0.010499932258501559,197.42056955989358,164915,33069,44285,0.017897836998671146,319,57,0,9,10
140.022119,479,17911.929268,0.0,0.01048430735930736,219.02211866631987,165249,33120,44351,0.017869692061127214,334,51,0,11,11
15.935181,515,17948.073665,0.025,0.010510679480542864,130.93518099402587,165570,33183,44430,0.01788729836501292,321,63,2,9,10
42.862673,459,17986.416436,0.012048192771084338,0.01051378249050839,101.86267314556787,165888,33242,44512,0.017877915207161234,318,59,1,5,6
-12.006282,572,18020.9567,0.0,0.010489275388304907,159.99371827349486,166184,33314,44616,0.017831768277947302,296,72,0,4,5
5.912556,531,18058.254083,0.0,0.010470267126045908,136.91255626362263,166503,33375,44697,0.01779552656384098,319,61,0,10,11
29.721239,519,18096.2128,0.012048192771084338,0.010473425636444841,148.72123869680777,166821,33434,44779,0.01781185280898227,318,59,1,8,9
77.358183,501,18132.916762,0.0,0.010454748105216228,178.35818311896787,167141,33493,44859,0.017783323976478433,320,59,0,3,4
43.948857,566,18165.790078,0.0,0.010429406924770398,209.94885735664906,167432,33574,44968,0.017739867980137457,291,81,0,8,9
19.61223,568,18198.204562,0.0,0.01040811344621735,187.61223043091445,167740,33645,45060,0.01770554644416931,308,71,0,6,7
38.72663,564,18233.644894,0.0,0.010387366835728998,202.72662961541175,168050,33716,45150,0.01767321890528805,310,71,0,17,11
-17.914035,656,18267.313334,0.019801980198019802,0.010408609754480564,238.08596527978455,168350,33774,45250,0.017726394847154218,300,58,2,17,11
-99.759528,655,18302.646002,0.0392156862745098,0.010473628505909332,155.2404716800517,168649,33846,45351,0.017813866877869924,299,72,4,8,9
-9.702799,584,18339.159978,0.012345679012345678,0.010477196689558021,174.2972005881937,168969,33907,45431,0.017828688977299646,320,61,1,5,6
-0.315568,562,18374.119927,0.020202020202020204,0.010498572369866023,161.68443232497518,169271,33976,45529,0.01785983476345467,302,69,2,3,4
67.1944,523,18406.825025,0.0,0.01047740125378107,190.19440042494588,169579,34048,45621,0.017826528074580912,308,72,0,6,7
106.274376,516,18438.97787,0.0,0.010459976366580595,222.27437628753128,169903,34105,45697,0.01779663751094077,324,57,0,10,11
38.24745,549,18474.794747,0.0,0.010437364892896915,187.24744973665588,170204,34175,45796,0.017755982952871882,301,70,0,9,10
9.327899,525,18510.138314,0.03125,0.010481129608646387,134.32789923607822,170509,34246,45891,0.017856112886552897,305,71,3,7,8
-62.275859,622,18544.760318,0.030612244897959183,0.010524255800300072,159.7241406362285,170812,34318,45988,0.017934487076541886,303,72,3,10,11
62.139131,512,18580.387707,0.0,0.010505524082394566,174.1391309005703,171130,34385,46070,0.017905070094162773,318,67,0,6,7
-49.821019,613,18614.980213,0.046296296296296294,0.010589458183550608,163.17898074578002,171423,34458,46177,0.018067599827493896,293,73,5,9,10
137.453203,447,18652.357828,0.0,0.010573658831924232,184.45320305965043,171754,34512,46246,0.018040351662323005,331,54,0,2,3
123.759003,509,18688.48723,0.0,0.010556539009541902,232.7590027200402,172079,34570,46321,0.01801236362250877,325,58,0,8,9
42.118285,585,18724.147307,0.0,0.01053493332184329,227.1182854256199,172384,34638,46416,0.017976477113690457,305,68,0,10,11
63.802456,498,18759.858012,0.011363636363636364,0.010536728023395838,161.80245648891284,172697,34703,46503,0.01798863431947337,313,65,1,10,11
4.080144,582,18794.491148,0.0,0.010514344570092054,186.08014358948603,172998,34770,46602,0.01794987890351753,301,67,0,6,7
-35.309054,582,18829.69943,0.0,0.010490034467256106,146.69094564600013,173290,34847,46710,0.017906630102300817,292,77,0,4,5
-73.934286,595,18863.375606,0.03669724770642202,0.010551271919519854,121.06571374021348,173582,34910,46818,0.018042311081262502,292,63,4,11,11
88.901961,481,18900.361789,0.0,0.01053484602917342,169.9019610098627,173909,34967,46891,0.01801405772452146,327,57,0,8,9
-38.721068,557,18935.728881,0.0,0.010516455911780985,118.27893206141032,174227,35030,46973,0.017981443015862467,318,63,0,5,6
-16.366484,636,18970.747884,0.009174311926605505,0.010513572065757615,219.6335156119478,174519,35098,47081,0.017983349639508442,292,68,1,15,11
64.546755,550,19005.387895,0.0,0.01049618320610687,214.5467554764914,174841,35156,47159,0.017955752679277213,322,58,0,8,9
75.042317,516,19040.480996,0.0,0.010476190476190476,191.04231660946655,175151,35222,47249,0.017924832221669455,310,66,0,11,11
58.808156,489,19077.364245,0.0547945205479452,0.010544778327205106,147.80815617171712,175479,35277,47321,0.017984926822782382,328,55,4,5,6
75.14458,484,19116.513385,0.021739130434782608,0.010566722206989645,159.14457998324914,175788,35347,47412,0.018039196198375892,309,70,2,11,11
5.240284,563,19153.137627,0.0,0.010544704495706348,168.24028352140135,176089,35425,47511,0.018003689922415106,301,78,0,16,11
43.797289,530,19188.614565,0.022727272727272728,0.01056744889598521,173.79728892875963,176402,35491,47598,0.01805711041173874,313,66,2,6,7
40.162269,534,19225.509977,0.0,0.010548832917391943,174.1622691197224,176718,35556,47682,0.018027099594794677,316,65,0,7,8
140.184435,442,19263.393081,0.0,0.010533810810244812,182.18443546855278,177050,35610,47750,0.017998582017060265,332,54,0,10,11
45.046895,550,19298.755198,0.0,0.01051399427269497,195.04689524555465,177360,35681,47840,0.017965392272187065,310,71,0,7,8
48.608839,526,19335.239828,0.010526315789473684,0.010514238030666527,174.60883855445067,177666,35745,47934,0.01794606068544698,306,64,1,7,8
-77.002826,594,19369.555714,0.011904761904761904,0.010516889499770919,116.99717438135244,177983,35807,48017,0.017938450766761534,317,62,1,3,4
37.916767,518,19405.08112,0.0,0.010495033043767405,155.9167672836822,178283,35880,48117,0.01790241831925599,300,73,0,10,11
79.060614,523,19441.586408,0.010101010101010102,0.010494441679110669,202.0606143945588,178585,35948,48215,0.017908385954962216,302,68,1,6,7
40.114583,565,19476.160637,0.009009009009009009,0.010491246947812772,205.11458339391243,178875,36018,48325,0.01790845621131148,290,70,1,13,11
12.622521,586,19510.438264,0.01,0.010490449148167269,198.62252139812605,179176,36088,48424,0.017913798105716704,301,70,1,6,7
-2.102254,521,19548.054247,0.03260869565217391,0.010532607799488829,118.8977457873981,179485,36157,48515,0.017965959566688477,309,69,3,17,11
50.101595,549,19584.938298,0.0,0.010513970618493067,199.10159475637155,179799,36225,48601,0.017932201073955285,314,68,0,10,11
110.746342,532,19619.699417,0.0,0.010497124075595728,242.74634227101004,180121,36283,48679,0.01790652835581736,322,58,0,5,6
107.402776,510,19656.521225,0.0,0.010481406272434516,217.40277587113974,180448,36345,48752,0.01787744389584911,327,62,0,2,3
55.142643,518,19692.194642,0.010309278350515464,0.010481279043583288,173.14264344044852,180752,36419,48848,0.017881257859515113,304,74,1,4,5
39.09479,546,19728.389289,0.0,0.010462431289208575,185.09479038470658,181064,36482,48936,0.017850977451572887,312,63,0,4,5
-25.084185,595,19762.779592,0.0,0.01043896670540502,169.91581493149098,181354,36558,49046,0.01781408574290819,290,76,0,17,11
103.888718,511,19799.88792,0.0,0.010420694848676042,214.88871846426218,181668,36616,49132,0.01778173930337055,314,58,0,8,9
97.317824,487,19835.933342,0.0,0.010407138646665447,184.3178241677318,182004,36668,49196,0.01776151088104499,336,52,0,5,6
28.355712,562,19870.123598,0.0,0.010390032062989569,190.35571174572948,182323,36731,49277,0.01773410437575899,319,63,0,6,7
77.737745,488,19906.502038,0.0,0.010370880512062225,165.73774461730778,182632,36796,49368,0.01770375172985979,309,65,0,8,9
93.88079,487,19942.54317,0.0,0.01035200873450737,180.88079000649674,182942,36863,49458,0.017674446520168467,310,67,0,4,5
56.019105,545,19976.980614,0.0,0.010331745903624182,201.01910523316175,183245,36938,49555,0.017639032076499896,303,75,0,5,6
-13.719451,547,20011.127757,0.011111111111111112,0.010333366905025683,133.28054859734542,183556,37009,49644,0.01765043645731164,311,71,1,6,7
-13.211396,576,20046.152482,0.0,0.010311557788944723,162.7886036725796,183851,37079,49749,0.01761613829401239,295,70,0,5,6
-73.890412,613,20080.994481,0.010416666666666666,0.010311967098003812,139.1095878315614,184156,37143,49844,0.017620256662401287,305,64,1,9,10
-39.320785,578,20114.923057,0.01,0.010311548934806984,138.6792146569809,184457,37215,49943,0.0176033982911065,301,72,1,6,7
101.627884,492,20151.056234,0.0,0.010295675816157214,193.6278837103575,184780,37273,50020,0.017578123144201527,323,58,0,9,10
109.797278,496,20187.454207,0.0,0.010277594843241733,205.7972783173189,185092,37341,50108,0.01754829549137388,312,68,0,5,6
62.110482,565,20219.962709,0.0,0.010256512387477098,227.1104824947163,185389,37414,50211,0.017513593546414335,297,73,0,4,5
98.693835,530,20253.897443,0.0,0.010239382853507237,228.69383507727542,185705,37481,50295,0.017485453205619162,316,67,0,6,7
-34.273351,614,20287.587246,0.0,0.010217848498075473,179.72664868550845,185999,37555,50401,0.017448621668924507,294,74,0,6,7
68.476148,532,20323.606236,0.009615384615384616,0.010216810216810217,200.4761481653363,186296,37622,50504,0.017432131025209036,297,67,1,8,9
16.66914,589,20357.62197,0.010416666666666666,0.010217391304347826,205.66914021321185,186601,37692,50599,0.017441130444103788,305,70,1,3,4
-13.844383,566,20392.272371,0.01834862385321101,0.010235071389129921,152.1556172949145,186893,37762,50707,0.017455240482910268,292,70,2,2,3
-43.515027,622,20425.199678,0.0,0.010211711002675901,178.48497313402834,187177,37843,50823,0.017411176250656944,284,81,0,9,10
82.611093,489,20461.60038,0.012048192771084338,0.010214905905001376,171.6110933798726,187495,37913,50905,0.01742485350417434,318,70,1,17,11
59.960219,515,20495.610963,0.0,0.01019547869733153,174.96021939248305,187798,37985,51002,0.017394903976506112,303,72,0,13,11
41.157965,556,20530.044246,0.0,0.0101789139881768,197.1579647942548,188115,38048,51085,0.01736631375491645,317,63,0,7,8
24.998986,525,20566.260373,0.021739130434782608,0.010199894483850168,149.99898643551677,188424,38118,51176,0.017419659303248715,309,70,2,6,7
23.287823,503,20604.229176,0.012345679012345678,0.01020348440213044,126.28782252962216,188744,38176,51256,0.01743305300668133,320,58,1,6,7
102.481659,466,20643.781857,0.0,0.010187782452859591,168.48165944003037,189065,38233,51335,0.01740633115174669,321,57,0,9,10
97.916868,485,20682.500342,0.0,0.01016758038803997,182.9168684493889,189363,38309,51437,0.017373088408381754,298,76,0,9,10
11.964901,534,20720.729115,0.06329113924050633,0.010249242953645469,145.96490090237896,189685,38364,51515,0.01746200834013408,322,55,5,11,11
123.988507,421,20760.626609,0.014492753623188406,0.010255117866004963,144.98850661742563,190017,38418,51583,0.017481513069504837,332,54,1,8,9
87.088521,502,20797.164969,0.03571428571428571,0.010296707763175721,189.08852088229096,190334,38477,51666,0.017545113486517716,317,59,3,6,7
-9.066846,544,20832.272904,0.02631578947368421,0.01033217458478177,134.93315404989653,190621,38560,51779,0.017559251761613312,287,83,3,10,11
114.496627,483,20869.300525,0.0,0.010315042609802183,197.49662693206236,190935,38625,51865,0.017527241315078795,314,65,0,8,9
48.976657,526,20904.888819,0.011764705882352941,0.010317613089509143,174.97665703898892,191251,38689,51949,0.017541003493862835,316,64,1,6,7
50.722138,507,20942.806348,0.024691358024691357,0.010340188352873342,157.7221384962724,191571,38749,52029,0.01759301379696322,320,60,2,4,5
119.288978,492,20979.332658,0.0,0.010320352963744485,211.2889776319108,191871,38821,52129,0.01755878926828685,300,72,0,6,7
102.382146,525,21015.568592,0.0,0.010302763361994677,227.38214603024187,192182,38893,52218,0.01752948377238132,311,72,0,8,9
100.153448,478,21053.525356,0.024390243902439025,0.010325047801147227,178.1534481003509,192501,38956,52299,0.017561752180146616,319,63,2,5,6
54.955029,503,21089.681498,0.02531645569620253,0.010347855970063767,157.95502889104236,192823,39017,52377,0.017558012287784797,322,61,2,1,2
-31.876455,621,21122.428373,0.0,0.010323023007770837,189.12354526466908,193097,39099,52503,0.017514912574831985,274,82,0,6,7
127.555757,503,21159.586685,0.0,0.010303986616224026,230.55575732754392,193400,39168,52600,0.01748255083772146,303,69,0,9,10
70.075304,521,21194.303223,0.0,0.010284044551543555,191.0753037835435,193698,39250,52702,0.01744803497143423,298,82,0,10,11
27.945163,519,21231.256492,0.03571428571428571,0.010338167910023857,146.9451626936894,193987,39324,52813,0.017567890096399422,289,74,4,5,6
97.315062,446,21270.007052,0.011111111111111112,0.010339678279114606,143.31506231040714,194298,39397,52902,0.017576778131653363,311,73,1,10,11
111.909334,479,21309.187219,0.0,0.010324455937034032,190.9093343417772,194620,39450,52980,0.017547354190803412,322,53,0,6,7
121.66198,488,21346.055268,0.0,0.010307529961558756,209.66198010512542,194933,39517,53067,0.017519074252720954,313,67,0,8,9
70.979119,545,21382.374454,0.0,0.010289885061795744,215.97911891895123,195242,39581,53158,0.017491232780298495,309,64,0,11,11
33.806073,520,21421.140032,0.010638297872340425,0.010290693307293623,153.80607347667035,195549,39646,53251,0.0174996760329097,307,65,1,2,3
64.750024,479,21457.642158,0.011904761904761904,0.010293428330364677,143.7500239769646,195866,39711,53334,0.017491930399341663,317,65,1,4,5
90.633738,475,21496.880976,0.0,0.010278396645011513,165.6337380729726,196188,39776,53412,0.017465477511789198,322,65,0,12,11
144.558863,455,21534.128794,0.0,0.010265519820493643,199.55886262439768,196521,39831,53479,0.017442891804417306,333,55,0,6,7
67.7528,489,21569.77309,0.0125,0.010269049086054631,156.7528002547205,196842,39889,53558,0.01745790609026595,321,58,1,8,9
57.78237,505,21606.702956,0.0,0.01025315983744081,162.78236978627538,197159,39947,53641,0.017430414409824967,317,58,0,5,6
34.254941,531,21642.634864,0.010416666666666666,0.01025364274150027,165.254940534126,197464,40014,53736,0.01740992745110311,305,67,1,12,11
63.78787,527,21676.941858,0.0,0.010238400505416504,190.78786979718896,197784,40071,53816,0.01738584237104429,320,57,0,2,3
143.236881,501,21711.966367,0.0,0.010220927859912073,244.23688116243298,198092,40141,53908,0.017356042062348347,308,70,0,4,5
104.281511,489,21748.692965,0.033707865168539325,0.010259829249773136,193.28151093973108,198404,40212,53996,0.017445042493444175,312,71,3,7,8
41.674858,578,21782.414332,0.008403361344537815,0.010255936431673288,219.67485849066406,198686,40295,54114,0.0174440709232216,282,83,1,7,8
95.407518,525,21815.639127,0.0,0.01023664164376487,220.40751801484691,198984,40365,54216,0.017415356545821818,298,70,0,10,11
58.813727,552,21849.333583,0.0,0.010217231222385862,210.81372711432118,199281,40436,54319,0.017381496929900753,297,71,0,3,4
28.548276,562,21886.016866,0.021505376344086023,0.010236712489891936,190.54827597596667,199589,40507,54411,0.01742775463079991,308,71,2,13,11
-3.161118,572,21921.739736,0.01020408163265306,0.010236841622484361,168.8388824445072,199892,40576,54508,0.017436958854880037,303,69,1,8,9
43.795935,508,21960.033703,0.02040816326530612,0.010255283302201223,151.79593469275824,200195,40648,54605,0.017484138801239866,303,72,2,12,11
53.771345,481,21997.558562,0.013333333333333334,0.010259692757863936,134.77134458315652,200521,40704,54679,0.01749946714508845,326,56,1,6,7
23.707996,544,22031.506145,0.020202020202020204,0.010277848771404578,167.70799603709392,200823,40776,54777,0.01754571840606596,302,72,2,6,7
68.815211,522,22067.791061,0.0125,0.010281276774158266,190.8152114961997,201144,40842,54856,0.017560241303131642,321,66,1,9,10
43.587059,555,22102.914349,0.0,0.010264249836208779,198.5870590083186,201453,40906,54947,0.01753121137114353,309,64,0,4,5
35.990223,522,22137.274042,0.0,0.010245231607629428,157.990222717103,201751,40984,55049,0.017500262168127053,298,78,0,7,8
107.603133,512,22173.61914,0.0,0.010229251305861869,219.60313339708011,202065,41047,55135,0.01747109534668295,314,63,0,5,6
118.722427,508,22209.343128,0.0,0.010211656497256975,226.7224272189286,202370,41117,55230,0.01744269276924838,305,70,0,3,4
103.658733,551,22242.064084,0.0,0.01019301669919757,254.65873322003384,202669,41183,55331,0.017411722614076138,299,66,0,3,4
-10.057229,548,22276.896111,0.02564102564102564,0.01022579714326937,137.94277051786648,202953,41263,55447,0.017450442695441864,284,80,3,10,11
82.378619,484,22314.497819,0.0,0.010212719969740089,166.37861851284308,203282,41320,55518,0.017422893472796366,329,57,0,5,6
67.085314,524,22352.611957,0.0,0.010196191264004029,191.08531433811135,203592,41386,55608,0.017393779502133444,310,66,0,5,6
95.467798,486,22392.119093,0.01282051282051282,0.01020005028193801,181.4677982620923,203915,41450,55685,0.01740482164750288,323,64,1,9,10
47.305826,540,22429.524532,0.010869565217391304,0.010201337468849167,187.30582613215856,204224,41509,55776,0.017415005544880978,309,59,1,5,6
84.579082,504,22468.831624,0.043478260869565216,0.010242635867132241,188.57908181927542,204556,41557,55844,0.017449003020114276,332,48,3,8,9
74.583158,509,22506.343733,0.02127659574468085,0.010261360792305767,183.58315815026927,204863,41624,55937,0.017478292046216305,307,67,2,9,10
101.639446,533,22541.872188,0.0,0.010243780561801764,234.6394463892565,205167,41689,56033,0.01744799353256015,304,65,0,10,11
20.687341,606,22576.031384,0.0,0.010228629470570415,226.68734087634186,205484,41751,56116,0.017420257407818666,317,62,0,2,3
-82.577249,635,22609.560942,0.04411764705882353,0.010310744506861978,152.42275101443136,205749,41834,56251,0.017567236203596386,265,83,6,2,3
35.815744,513,22647.181976,0.012048192771084338,0.010313487414350127,148.8157436906216,206067,41896,56333,0.017577720744924315,318,62,1,14,11
130.885209,453,22688.13389,0.029850746268656716,0.010336879432624114,183.8852085727376,206401,41952,56399,0.01763384335138119,334,56,2,7,8
-35.065598,583,22723.752786,0.021052631578947368,0.010355081955605906,147.9344017644689,206707,42024,56493,0.017652719149537033,306,72,2,21,11
-16.887407,603,22757.92792,0.010752688172043012,0.010355918425052133,186.11259255306777,207015,42089,56585,0.017632898173931467,308,65,1,8,9
42.23526,521,22793.404542,0.0,0.01034129813291921,163.2352597127084,207335,42152,56665,0.017609733095145387,320,63,0,7,8
19.320792,549,22827.981321,0.0,0.010324717655971951,168.3207916911286,207644,42215,56756,0.01757959487126016,309,63,0,5,6
150.603421,449,22865.673366,0.0,0.010308008935953138,199.60342084691308,207952,42282,56848,0.01755070039830804,308,67,0,5,6
-46.193853,643,22898.929184,0.017699115044247787,0.010322852478011272,196.80614729458705,208240,42356,56960,0.01759166410932561,288,74,2,6,7
67.97087,500,22936.283476,0.05194805194805195,0.010379227518978908,167.97086952817568,208564,42413,57036,0.017683145242100396,324,57,4,7,8
90.801641,498,22972.871135,0.0,0.010363057101845045,188.80164146931605,208875,42483,57125,0.017656514001726475,311,70,0,4,5
6.122156,550,23007.359133,0.011111111111111112,0.010364414926155729,156.1221561124992,209186,42549,57214,0.017666213003236838,311,66,1,20,11
45.599957,494,23046.563231,0.014492753623188406,0.010369568632927744,139.59995663183426,209518,42600,57282,0.017679139012111086,332,51,1,11,11
45.420515,520,23083.731563,0.012345679012345678,0.010372539790457264,165.42051502585667,209838,42667,57362,0.01768910067158791,320,67,1,9,10
26.592342,550,23119.672859,0.010309278350515464,0.010372613515724256,176.5923419258598,210142,42733,57458,0.01769740667327235,304,66,1,3,4
89.217724,474,23157.711897,0.025974025974025976,0.010393673416181455,163.21772380902266,210466,42785,57534,0.017747895681996598,324,52,2,15,11
39.702558,568,23190.958058,0.0,0.010377440347071583,207.70255827409895,210776,42851,57624,0.017723349234887137,310,66,0,4,5
73.963671,500,23226.612192,0.0,0.010364849640350117,173.96367067984062,211106,42902,57694,0.017701137291210055,330,51,0,7,8
-32.596455,597,23261.66954,0.0297029702970297,0.010398823427632148,164.40354455876042,211406,42980,57794,0.017741212233383045,300,78,3,8,9
51.768553,521,23298.448898,0.011764705882352941,0.010401009001537691,172.7685534969226,211722,43043,57878,0.017726226636190445,316,63,1,3,4
101.74758,470,23336.128195,0.02564102564102564,0.010421699220098005,171.7475801351122,212045,43104,57955,0.017759076003472037,323,61,2,5,6
91.184394,456,23374.838984,0.023529411764705882,0.010441075120606479,147.18439427100319,212361,43166,58039,0.017805663819791404,316,62,2,7,8
136.043794,478,23410.782852,0.0,0.010425627085985618,214.04379435257317,212675,43228,58125,0.017780601363911974,314,62,0,9,10
17.005809,569,23444.143022,0.0,0.010405398444341421,186.0058086523961,212962,43300,58238,0.01774724068022871,287,72,0,11,11
34.151202,513,23478.647102,0.0,0.0103863161142152,147.1512019802628,213255,43373,58345,0.017713043449154746,293,73,0,9,10
42.740022,506,23514.101591,0.0,0.01037120706474303,148.74002151548467,213570,43436,58430,0.017685684558383128,315,63,0,14,11
81.717167,476,23552.166668,0.0,0.010358443156761191,157.71716657858155,213898,43500,58502,0.01766478251341707,328,64,0,4,5
31.079248,561,23586.768725,0.0,0.01033988533988534,192.07924772824734,214193,43573,58607,0.017634713040978373,295,73,0,10,11
152.774642,480,23622.639787,0.0,0.010325438745953314,232.7746419494761,214511,43635,58689,0.01761155476298562,318,62,0,9,10
145.042911,452,23660.661451,0.0,0.010311558815021524,197.04291134034378,214832,43693,58768,0.01758908923103071,321,58,0,12,11
64.727528,480,23698.817299,0.014925373134328358,0.010316988187303476,144.72752799994015,215166,43746,58834,0.017605727011985983,334,53,1,6,7
59.048037,497,23735.610446,0.012195121951219513,0.010319777310068572,156.0480370770953,215485,43808,58915,0.01761727518103184,319,62,1,5,6
85.14939,483,23775.684143,0.011627906976744186,0.010321858951543195,168.14938957989062,215800,43879,59000,0.017626110120599277,315,71,1,3,4
24.077142,549,23813.849188,0.01020408163265306,0.010321838302480625,173.07714158890545,216103,43945,59097,0.01760638710772974,303,66,1,8,9
-19.716054,606,23848.708549,0.0,0.01030300983008479,186.2839459851448,216395,44014,59205,0.017573578325599085,292,69,0,8,9
87.206388,499,23884.46874,0.0,0.01028823936179184,186.20638778962723,216710,44080,59290,0.017548700314407535,315,66,0,2,3
-9.169661,524,23919.059862,0.0,0.010272473140008757,114.83033857969251,217019,44151,59381,0.01751735137647188,309,71,0,6,7
5.871193,529,23955.543105,0.0,0.010259342729321538,134.87119271952886,217343,44211,59457,0.017496203607875193,324,60,0,7,8
21.143482,543,23989.191983,0.0,0.010241944962138384,164.1434821215819,217642,44274,59558,0.017466125154755985,299,63,0,9,10
47.83697,511,24026.614476,0.010416666666666666,0.010242397827471755,158.83696950271244,217947,44344,59653,0.01747431784023448,305,70,1,8,9
37.290714,554,24063.644914,0.0,0.010228166797797011,191.2907141854818,218264,44402,59736,0.017449615450234095,317,58,0,5,6
48.368509,527,24098.960487,0.0,0.010213975259110665,175.36850893646414,218581,44465,59819,0.017427596718529136,317,63,0,16,11
97.82561,481,24135.875644,0.0,0.010202888870334808,178.8256098165466,218916,44517,59884,0.017408395042053836,335,52,0,12,11
84.985152,470,24174.058695,0.0,0.010192336563964836,154.98515161565768,219254,44568,59946,0.017389082526472567,338,51,0,8,9
99.644351,470,24213.224899,0.0,0.010179600813035221,169.64435075509127,219579,44630,60021,0.017366147232746206,325,62,0,8,9
53.747473,515,24250.516346,0.013157894736842105,0.010183536615804449,168.7474729275917,219904,44686,60096,0.017351596649842232,325,56,1,7,8
98.491027,511,24286.206886,0.0,0.01017050553395154,209.49102663323993,220227,44744,60173,0.017328467682013148,323,58,0,7,8
32.699924,570,24321.209414,0.03508771929824561,0.01021779156368703,202.69992445050133,220514,44813,60286,0.017409950771591687,287,69,4,7,8
-41.369361,566,24354.793934,0.019230769230769232,0.010233482364629906,124.63063857269385,220811,44883,60389,0.01743073423757051,297,70,2,9,10
-93.496385,636,24389.585717,0.025423728813559324,0.010263275323516287,142.5036153679359,221094,44965,60506,0.01749919195933491,283,82,3,1,2
83.830741,469,24425.695429,0.028169014084507043,0.010284431384849035,152.83074142518865,221424,45018,60576,0.017547830465489512,330,53,2,11,11
83.212231,533,24462.209864,0.0,0.010267989583676699,216.21223110694947,221727,45085,60673,0.01751930013917193,303,67,0,11,11
132.256619,471,24498.450017,0.0,0.01025548166194772,203.25661942305612,222053,45143,60747,0.017495418414435814,326,58,0,7,8
68.793314,527,24536.966347,0.0,0.010243509429619034,195.79331378763632,222382,45197,60818,0.01747538983778762,329,54,0,15,11
20.796543,535,24575.59021,0.04225352112676056,0.01028100313685559,155.79654304808844,222712,45247,60888,0.017557838873436392,330,50,3,7,8
-6.161013,586,24610.018801,0.0,0.010263977701262502,179.8389866225717,223011,45311,60989,0.017527625899069064,299,64,0,6,7
35.18451,537,24646.678596,0.02247191011235955,0.010281934575460887,172.18450998703833,223323,45379,61077,0.017569456117844343,312,68,2,6,7
