#{"t_start": 1685355853.8863907, "env_id": "DeepDefragmentation-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,reward,number_movements,number_defragmentation_procedure,number_arrivals,bit_rate_blocking_rate,number_movements_episode,number_defragmentation_procedure_episode,service_blocked_eopisode,number_options,existing_options
-77.548089,598,2173.054,0.0,0.010668924640135479,120.45191144866324,44991,8732,11809,0.01729481276905226,325,66,0,1,2
-135.017065,742,2187.149317,0.0,0.010590905270236194,206.9829347322031,45304,8799,11896,0.017175990552759066,313,67,0,4,5
-239.194451,842,2202.125987,0.0,0.010514018691588784,202.8055487759974,45617,8862,11983,0.017052745248374343,313,63,0,8,9
-86.24562,672,2219.280705,0.016666666666666666,0.010545545129951008,185.7543797254293,45958,8911,12042,0.017154693440336283,341,49,1,4,5
-150.752609,773,2234.254485,0.0,0.010475954796667492,222.24739094812506,46278,8977,12122,0.017033007692001185,320,66,0,1,2
-199.718845,807,2250.183942,0.0,0.010407276899123167,207.28115464253352,46598,9035,12202,0.016914506950818788,320,58,0,4,5
-455.137886,1019,2264.144223,0.028037383177570093,0.010561377853603055,163.86211423754952,46892,9099,12308,0.01716034270670344,294,64,3,1,2
-220.394643,764,2281.904236,0.010526315789473684,0.01056196081593163,143.60535728990024,47198,9162,12402,0.017208160092393267,306,63,1,19,11
81.297673,533,2301.588228,0.0,0.010501843835177169,214.29767340580128,47527,9221,12473,0.01711220112710662,329,59,0,5,6
-237.746741,810,2315.69435,0.023255813953488372,0.01059001512859304,172.25325863109464,47842,9283,12558,0.017251578329142356,315,62,2,6,7
-344.868002,931,2330.457834,0.010526315789473684,0.010590373824389474,186.13199757712403,48148,9345,12652,0.017300740194532545,306,62,1,4,5
-204.211225,764,2348.687103,0.013513513513513514,0.010608203677510608,159.78877480518793,48475,9399,12725,0.01736226320439766,327,54,1,9,10
-75.115094,579,2370.032664,0.029850746268656716,0.010709818636647906,103.88490571245265,48809,9451,12791,0.017524181917618904,334,52,2,2,3
-209.844158,780,2386.924979,0.0,0.010648220115031868,170.15584202524167,49135,9507,12865,0.017421451751867337,326,56,0,1,2
-262.258741,829,2403.688962,0.0,0.0105775169857937,166.74125916552995,49449,9565,12951,0.017309972800372123,314,58,0,2,3
-260.422562,877,2419.773353,0.0,0.010512584407612031,216.5774383457562,49769,9627,13031,0.01719150316067008,320,62,0,3,4
-169.934071,803,2433.925321,0.0,0.01044525770051845,233.06592900184845,50085,9693,13115,0.017091933134089455,316,66,0,2,3
-200.656748,784,2449.855394,0.014492753623188406,0.010467233009708738,183.34325219247708,50417,9746,13183,0.017167029148890126,332,53,1,1,2
-61.158206,613,2468.037062,0.017241379310344827,0.010497696548599049,151.84179389163555,50760,9797,13240,0.017257979909303296,343,51,1,9,10
-320.929697,889,2483.235105,0.02127659574468085,0.010574471276436178,168.07030252835085,51067,9854,13333,0.017450887505124704,307,57,2,4,5
-137.19018,670,2501.801031,0.0273972602739726,0.010666865582574967,132.8098202268224,51395,9914,13405,0.017661960374639483,328,60,2,12,11
-40.430456,616,2518.99685,0.0,0.010602802698895233,175.5695437207075,51714,9981,13486,0.017553519539704212,319,67,0,2,3
-334.680466,919,2533.522568,0.0,0.01052399175743303,184.31953404844901,52013,10049,13587,0.017421868194582735,299,68,0,15,11
-338.240657,899,2549.347542,0.038461538461538464,0.010684229784120015,160.75934267457333,52336,10106,13664,0.01751319605731747,323,57,3,5,6
-217.690033,778,2564.974261,0.0125,0.01069557625145518,160.30996711530094,52657,10161,13743,0.017554005573300318,321,55,1,4,5
-190.349363,806,2580.939578,0.0,0.010632142340517865,215.65063659940017,52975,10220,13825,0.01744698130795609,318,59,0,8,9
-238.240058,868,2594.778549,0.0,0.010578583765112263,229.75994237204188,53305,10271,13895,0.01736242945797548,330,51,0,3,4
-194.353175,790,2608.845397,0.011111111111111112,0.010582767250625671,195.6468251175369,53616,10342,13984,0.017328978716449752,311,71,1,3,4
-350.18369,914,2623.145841,0.009708737864077669,0.010577127848370838,163.81631019993213,53914,10414,14086,0.01724526800012501,298,72,1,9,10
-46.947194,655,2640.037531,0.0,0.010527803292588143,208.05280581330152,54248,10465,14152,0.017168340829800642,334,51,0,8,9
-25.123775,650,2657.003858,0.0,0.010477462906968568,224.87622545190507,54580,10518,14220,0.01707680198478673,332,53,0,6,7
-280.519982,863,2670.392233,0.0,0.010412299091544374,182.48001778786184,54891,10583,14309,0.016967355622807535,311,65,0,6,7
-195.953973,781,2684.166467,0.0,0.010347940829224252,185.0460269109059,55202,10651,14398,0.016859923850571012,311,68,0,3,4
-320.820778,865,2698.882715,0.0,0.010280115910031737,144.17922180234336,55507,10718,14493,0.01675690884058655,305,67,0,1,2
-241.134205,844,2712.925097,0.0,0.010228598887897303,202.8657950863273,55834,10772,14566,0.01666666060165189,327,54,0,2,3
-208.616763,841,2728.427503,0.0,0.010167872253309677,232.38323714369753,56147,10832,14653,0.016567784485680623,313,60,0,6,7
-84.947808,721,2743.826651,0.0,0.010114724051320344,236.0521919361678,56470,10892,14730,0.01648548827100703,323,60,0,7,8
-258.864144,863,2756.537992,0.0,0.010054659558674675,204.13585646242936,56782,10956,14818,0.01639108997527379,312,64,0,6,7
-225.623259,834,2771.31579,0.0,0.009995974775258286,208.37674147943304,57095,11019,14905,0.016293128319769364,313,63,0,5,6
-165.941616,725,2787.188241,0.0125,0.01001001001001001,159.05838432631273,57416,11082,14984,0.0163366278866238,321,63,1,8,9
-106.773858,692,2805.428461,0.013333333333333334,0.010027226243442459,185.2261420593715,57742,11137,15058,0.016394013581701467,326,55,1,5,6
-200.992,748,2821.996684,0.0136986301369863,0.010045601744762407,147.00800018347175,58070,11189,15130,0.016454848421087274,328,52,1,22,11
-39.166015,659,2839.263938,0.0,0.009999342148542858,219.83398536701,58400,11239,15200,0.01637801290099561,330,50,0,2,3
-79.8643,687,2856.566902,0.014925373134328358,0.01002161524857536,207.1356995199425,58734,11291,15266,0.016442342013895512,334,52,1,6,7
-272.085077,831,2872.184916,0.010638297872340425,0.010026041666666667,158.9149225095121,59041,11356,15359,0.0164098264522955,307,65,1,9,10
-213.211088,841,2886.442158,0.0,0.0099657024525982,227.78891228385461,59348,11429,15452,0.016301922565182862,307,73,0,7,8
-90.275161,672,2904.138436,0.0,0.009934202038446652,181.7248391696155,59699,11471,15501,0.016252939443118296,351,42,0,3,4
-128.24115,739,2919.6237,0.0,0.009882564332926908,210.75884954776075,60018,11529,15582,0.01616353147355378,319,58,0,6,7
-219.930946,780,2935.929851,0.0375,0.010024262546290384,160.0690541194793,60339,11585,15661,0.01648648091672942,321,56,3,3,4
-247.89534,826,2951.862042,0.021739130434782608,0.010093315558941154,178.1046604769078,60648,11658,15752,0.016549727567314255,309,73,2,13,11
-161.627733,744,2967.117748,0.0,0.010040414246021723,182.37226670692175,60965,11720,15835,0.016464060758729374,317,62,0,3,4
-191.820065,794,2981.039468,0.0,0.00998806457692066,202.17993549361998,61282,11786,15918,0.016383086407322077,317,66,0,2,3
-49.406598,668,2996.573992,0.0,0.009938742342792848,218.59340239811394,61603,11843,15997,0.016304522173323354,321,57,0,0,1
-246.298219,897,3007.884803,0.0,0.009872710338404223,250.70178147901245,61896,11915,16104,0.016208569105546716,293,72,0,6,7
-184.675364,794,3023.456024,0.0,0.009821483723515968,209.3246364751755,62212,11979,16188,0.016115845799141642,316,64,0,6,7
