#{"t_start": 1684749188.9880404, "env_id": "DeepDefragmentation-v0"}
r,l,t,episode_service_blocking_rate,service_blocking_rate,reward,number_movements,number_defragmentation_procedure,number_arrivals,bit_rate_blocking_rate,number_movements_episode,number_defragmentation_procedure_episode,service_blocked_eopisode,number_options,existing_options
257.102446,400,151308.904142,0.007462686567164179,0.009769461645078624,257.10244575939487,1190053,222797,401147,0.016779219603697056,267,50,1,16,11
266.625224,400,151353.695671,0.0,0.009765955962241958,266.6252238320027,1190309,222833,401291,0.016773425925375243,256,36,0,21,11
258.675612,401,151395.713288,0.0,0.00976354726438809,259.67561200333057,1190610,222877,401390,0.016768890704672863,301,44,0,9,10
259.120842,405,151438.662329,0.0,0.009760143052466684,264.12084195112004,1190870,222927,401530,0.016763346098764842,260,50,0,19,11
221.804912,401,151485.066457,0.02158273381294964,0.009764258630862725,222.80491154182522,1191132,222970,401668,0.016770723809408136,262,43,3,16,11
188.426314,400,151530.108304,0.03225806451612903,0.009771224912392481,188.42631373199552,1191409,223014,401791,0.016783825416955788,277,44,4,21,11
251.171291,401,151577.449723,0.0072992700729927005,0.009770406639995222,252.17129096574752,1191673,223059,401927,0.01678332655940062,264,45,1,21,11
255.254524,400,151624.127847,0.0,0.009767320391488726,255.2545237178218,1191946,223105,402054,0.01677820226909068,273,46,0,15,11
227.859228,400,151672.643745,0.03571428571428571,0.009776376574488928,227.85922774920255,1192207,223150,402193,0.0167931169598286,261,45,5,12,11
218.346915,402,151716.306374,0.026845637583892617,0.009782722161742995,220.34691464654114,1192459,223197,402341,0.01680245310577672,252,47,4,16,11
280.928764,401,151762.445279,0.0,0.009779173540577607,281.92876413658223,1192713,223237,402487,0.016796580775342053,254,40,0,8,9
197.586806,400,151811.631979,0.024539877300613498,0.009785173227368682,197.58680622650581,1192951,223284,402649,0.01680817384398762,238,47,4,8,9
239.995608,404,151855.886795,0.0,0.009781675000124133,243.99560798490864,1193207,223334,402793,0.01680201821981767,256,50,0,14,11
224.854423,402,151902.654403,0.02,0.009785503160496646,226.85442333256805,1193458,223384,402942,0.016808744092767846,251,50,3,13,11
189.944964,409,151945.659832,0.037037037037037035,0.009794654619340721,198.94496385528302,1193724,223434,403076,0.016826712349652755,266,50,5,6,7
224.25756,406,151986.420584,0.007692307692307693,0.009794001081333116,230.25756016848968,1193995,223480,403205,0.016826398332433108,271,46,1,9,10
246.108484,406,152028.135832,0.034013605442176874,0.00980285209940697,252.10848405687756,1194249,223527,403351,0.016842206781783945,254,47,5,9,10
188.992868,403,152074.127443,0.014925373134328358,0.009804577617507465,191.99286828009411,1194516,223572,403484,0.01684414734948313,267,45,2,21,11
258.665467,400,152122.942072,0.007633587786259542,0.00980389727834694,258.66546692667316,1194786,223616,403614,0.016844443528438544,270,44,1,16,11
192.07075,404,152165.995513,0.014492753623188406,0.009805524183161942,196.0707504734109,1195049,223666,403751,0.016848815809301414,263,50,2,6,7
198.987925,408,152205.177376,0.024242424242424242,0.00981144594420622,206.98792538923524,1195285,223718,403915,0.016854430605674,236,52,4,19,11
260.318095,406,152248.259706,0.0,0.009807997861693124,266.3180949292793,1195543,223764,404057,0.01684900282991017,258,46,0,15,11
250.806009,405,152288.359281,0.0,0.009805182916268735,255.8060089684825,1195827,223803,404173,0.016844061541576905,284,39,0,10,11
252.912126,401,152331.599086,0.007352941176470588,0.009804382291761993,253.9121260764682,1196092,223850,404308,0.016843589066408992,265,47,1,10,11
225.8289,401,152378.028116,0.024793388429752067,0.009808891053806725,226.82889959358465,1196372,223891,404428,0.016854503172454134,280,41,3,16,11
212.563709,400,152423.415072,0.014184397163120567,0.00981044024628679,212.56370912831488,1196632,223930,404568,0.016856478163321264,260,39,2,12,11
219.322622,407,152464.194194,0.0078125,0.00980983256567893,226.32262155860982,1196905,223975,404695,0.016856484691222823,273,45,1,6,7
200.181798,401,152508.311621,0.00641025641025641,0.009808546848099672,201.1817981757094,1197150,224023,404850,0.016855328669735117,245,48,1,13,11
267.513858,407,152549.045465,0.0,0.009805834113239976,274.5138583068776,1197438,224062,404962,0.01685089930633435,288,39,0,9,10
254.636444,402,152593.176771,0.0,0.009801937184664449,256.6364438512438,1197677,224116,405123,0.016843733932670135,239,54,0,10,11
220.443594,409,152631.96963,0.014184397163120567,0.00980348612262624,229.4435937508595,1197937,224161,405263,0.016846081529808796,260,45,2,12,11
262.539512,403,152675.51572,0.0,0.00979988308219026,265.53951150965963,1198188,224211,405412,0.016840236498308875,251,50,0,18,11
279.794445,400,152719.16919,0.0,0.009796572555788436,279.7944449979122,1198451,224256,405549,0.01683481103759271,263,45,0,21,11
257.250956,405,152765.596844,0.0,0.009793143567041007,262.25095625994715,1198709,224307,405691,0.016829170517210057,258,51,0,7,8
271.448708,406,152806.515273,0.0,0.009790175326195433,277.4487084858926,1198986,224349,405814,0.016824123489975196,277,42,0,12,11
249.789733,405,152848.407441,0.0,0.00978718477406704,254.78973256150874,1199262,224391,405938,0.01681890485918395,276,42,0,19,11
206.544493,404,152896.91924,0.015873015873015872,0.00978909728515702,210.54449267136232,1199537,224432,406063,0.01682136505643409,275,41,2,21,11
266.739941,400,152939.419285,0.0,0.009785651158153356,266.739940741092,1199794,224479,406206,0.016815343572357942,257,47,0,21,11
223.967949,404,152982.549599,0.006756756756756757,0.00978457207262633,227.96794907596006,1200047,224534,406353,0.016814359860050695,253,55,1,21,11
201.958359,405,153027.295544,0.009433962264150943,0.009784504710192172,206.95835864038662,1200342,224574,406458,0.016814967734717176,295,40,1,6,7
250.578726,410,153068.335112,0.008264462809917356,0.009784076403355805,260.57872584675613,1200622,224617,406578,0.01681144825676853,280,43,1,9,10
204.317273,405,153111.300138,0.008,0.00978355212526094,209.31727320183163,1200898,224664,406702,0.016811773464500402,276,47,1,10,11
273.775617,403,153148.930062,0.0,0.009780449915444214,276.77561715222004,1201169,224709,406831,0.016806700706473252,271,45,0,6,7
215.383689,409,153191.108855,0.006756756756756757,0.009779374365753515,224.38368910715442,1201422,224752,406978,0.016806069748607114,253,43,1,13,11
269.29319,405,153232.597587,0.0,0.00977603544918181,274.29318989229006,1201683,224802,407117,0.016800436681940416,261,50,0,21,11
282.924763,403,153275.277848,0.0,0.009772770801514534,285.92476314115464,1201947,224845,407253,0.016794677026601142,264,43,0,9,10
216.395171,401,153318.645111,0.00819672131147541,0.009772322798404419,217.39517140718507,1202226,224887,407374,0.016791855267347246,279,42,1,14,11
272.203765,400,153366.862907,0.0,0.009768797758157841,272.20376456146823,1202479,224934,407521,0.016786341100080142,253,47,0,17,11
200.538744,401,153411.336395,0.01910828025477707,0.00977241842826937,201.5387435933205,1202723,224978,407677,0.016792713032604368,244,44,3,21,11
208.190514,400,153459.124892,0.038461538461538464,0.009779759233510144,208.19051416238204,1203020,225013,407780,0.016808893897132488,297,35,4,14,11
258.486017,404,153500.456022,0.0,0.009776714357158968,262.48601744749044,1203293,225057,407907,0.016803466385918328,273,44,0,8,9
276.814971,400,153544.760692,0.0,0.009773359996863113,276.8149714102815,1203553,225102,408047,0.01679704474266637,260,45,0,15,11
258.717753,415,153584.455726,0.0,0.009769792526647673,273.7177530498078,1203804,225151,408196,0.016791104756734128,251,49,0,14,11
217.693659,401,153626.7112,0.026845637583892617,0.009776047214977532,218.69365856474155,1204056,225200,408344,0.016803296449641764,252,49,4,12,11
208.96671,401,153669.753304,0.008064516129032258,0.009775551573195452,209.9667101907026,1204333,225238,408467,0.016803210811382915,277,38,1,8,9
227.211261,411,153710.890827,0.0078125,0.009774960535493581,238.2112606221774,1204606,225279,408594,0.016803363550634273,273,41,1,19,11
207.246711,402,153753.074947,0.007936507936507936,0.009774417694265023,209.24671130329733,1204881,225323,408719,0.016803429559864736,275,44,1,13,11
213.302297,404,153799.542639,0.022900763358778626,0.00977864742570625,217.30229666872845,1205151,225365,408849,0.01681306779458539,270,42,3,6,7
257.020635,406,153842.998975,0.0,0.009775252327673891,263.0206351477663,1205409,225405,408991,0.016806852362892352,258,40,0,15,11
228.315025,402,153887.662003,0.011976047904191617,0.009776174485162211,230.31502493435477,1205643,225443,409157,0.016806495256552444,234,38,2,11,11
183.855062,411,153929.143027,0.014084507042253521,0.009777693080119913,194.85506154484952,1205902,225493,409298,0.016805803108040026,259,50,2,21,11
202.665124,400,153975.861356,0.00847457627118644,0.009777341383824766,202.66512365792485,1206185,225532,409415,0.01680630076335039,283,39,1,13,11
260.582142,402,154016.089614,0.0,0.009774500347955609,262.58214239937826,1206466,225581,409534,0.016801739003785388,281,49,0,13,11
264.560098,402,154055.657349,0.0,0.00977104081234134,266.56009803190926,1206721,225630,409679,0.01679614288236086,255,49,0,8,9
213.322208,411,154097.142056,0.034782608695652174,0.009778083622503014,224.32220838305003,1207007,225677,409793,0.016811940542888763,286,47,4,21,11
176.318463,400,154141.341954,0.036231884057971016,0.00978701293632343,176.31846266555291,1207270,225732,409930,0.016831399204612612,263,55,5,12,11
204.239519,406,154183.996509,0.007751937984496124,0.009786396591709974,210.23951944029398,1207542,225781,410058,0.016828735695076823,272,49,1,18,11
232.469599,405,154224.605287,0.0,0.009783414272619117,237.4695990014295,1207817,225825,410183,0.016823699636481452,275,44,0,11,11
269.24757,402,154265.290935,0.0,0.009780243080350071,271.24756987615325,1208084,225881,410316,0.016818407460003064,267,56,0,14,11
265.298043,401,154309.280061,0.0,0.0097769786626516,266.2980426232901,1208347,225929,410453,0.016812773333511655,263,48,0,13,11
218.303273,400,154357.459274,0.02459016393442623,0.009781404128356572,218.30327288392053,1208626,225967,410574,0.016815229853285613,279,38,3,13,11
232.29971,400,154410.411707,0.014285714285714285,0.009782963327278836,232.29970959887746,1208887,226007,410713,0.01681667100433569,261,40,2,21,11
174.588064,400,154462.499975,0.024691358024691357,0.00978886522665044,174.58806386891104,1209126,226057,410874,0.016830932697668482,239,50,4,21,11
236.639459,400,154510.483343,0.038461538461538464,0.009799771306230689,236.6394585826135,1209371,226103,411029,0.016843880515802122,245,46,6,21,11
168.46718,400,154556.393845,0.04424778761061947,0.009809262979700445,168.46718028066468,1209659,226137,411141,0.016865039742590442,288,34,5,12,11
238.333558,403,154595.558176,0.027522935779816515,0.009813981762917933,241.33355802976044,1209951,226179,411249,0.016875658689021616,292,42,3,13,11
262.382489,410,154638.23155,0.01282051282051282,0.009815145659386735,272.3824886239357,1210196,226217,411404,0.016879549560090024,245,38,2,9,10
165.93494,405,154679.261327,0.024,0.009819478092673906,170.93494045268534,1210472,226268,411528,0.016890114189538036,276,51,3,10,11
237.05419,406,154719.926884,0.007462686567164179,0.00981873478727694,243.05418952008574,1210739,226312,411661,0.016889699728703918,267,44,1,20,11
253.580659,413,154759.876652,0.0,0.009816040313277883,266.5806590044927,1211026,226347,411774,0.016884794768952924,287,35,0,13,11
203.903497,406,154801.844831,0.014285714285714285,0.009817583281947203,209.9034974388144,1211287,226396,411913,0.016889411608888343,261,49,2,16,11
264.10794,409,154840.499659,0.0,0.00981458110863023,273.10793956460077,1211561,226435,412039,0.016884401849224285,274,39,0,15,11
220.855068,406,154883.515687,0.013071895424836602,0.009815813989597081,226.85506812056084,1211809,226482,412191,0.01688568273926263,248,47,2,21,11
265.923703,402,154926.988766,0.007692307692307693,0.00981516827908353,267.92370301910603,1212080,226520,412320,0.01688555085806924,271,38,1,14,11
211.976391,405,154967.206632,0.014814814814814815,0.009816828502503304,216.97639072841324,1212346,226571,412454,0.016890290804596923,266,51,2,13,11
234.191184,405,155012.916227,0.008264462809917356,0.009816397018723869,239.19118373230452,1212626,226613,412574,0.01689026540891648,280,42,1,21,11
176.490768,403,155056.962063,0.044444444444444446,0.009827747880467835,179.4907675852821,1212892,226660,412708,0.016910210242749718,266,47,6,6,7
239.431816,412,155098.374829,0.0,0.00982462939637632,251.431816139068,1213161,226704,412839,0.016905225627530895,269,44,0,18,11
224.532162,401,155143.308428,0.014388489208633094,0.00982618928853353,225.5321620379063,1213423,226742,412977,0.01690980226514557,262,38,2,18,11
252.547748,401,155184.413043,0.0,0.009823453798539312,253.5477476469114,1213708,226784,413092,0.016905101156358144,285,42,0,11,11
258.142333,401,155225.852787,0.008,0.009822925968679895,259.14233294793223,1213984,226825,413216,0.01690552391308669,276,41,1,18,11
229.38737,404,155268.526194,0.019801980198019802,0.009825388261310327,233.38736998431025,1214284,226863,413316,0.016911454274049505,300,38,2,15,11
260.141328,407,155311.408927,0.014598540145985401,0.00982699363651975,267.1413280087125,1214548,226907,413452,0.016915937411082545,264,44,2,10,11
205.370282,400,155354.691371,0.04716981132075472,0.009836588821882299,205.37028187024765,1214843,226944,413557,0.016934535460304535,295,37,5,19,11
254.67883,400,155396.250433,0.008,0.009836057648145194,254.67882954248324,1215119,226984,413681,0.01693482021003838,276,40,1,11,11
199.135207,401,155437.677317,0.016260162601626018,0.009837990932905433,200.1352065898664,1215397,227031,413803,0.01693980910008938,278,47,2,9,10
260.857568,407,155477.190205,0.0,0.009835447717021292,267.85756839319293,1215690,227072,413910,0.016935259897120015,293,41,0,20,11
238.009,407,155518.214003,0.024,0.009839747847404205,245.00900015015944,1215966,227109,414034,0.0169458095836353,276,37,3,20,11
194.048436,401,155566.554257,0.02158273381294964,0.009843712651476558,195.04843556462626,1216228,227151,414172,0.016952666382349966,262,42,3,16,11
190.168165,400,155615.419883,0.020689655172413793,0.009847532203602556,190.16816463913617,1216484,227196,414316,0.01696212617886618,256,45,3,21,11
249.939135,400,155667.343675,0.007518796992481203,0.009846808654382084,249.93913522012642,1216752,227241,414448,0.01696166951231806,268,45,1,15,11
196.965379,400,155715.463732,0.007462686567164179,0.009846061816480213,196.96537876155296,1217019,227285,414581,0.016961450224833884,267,44,1,12,11
210.275595,400,155759.479458,0.009523809523809525,0.009846003964445387,210.27559526159573,1217315,227323,414685,0.016963062689607677,296,38,1,16,11
239.247207,405,155801.608524,0.009433962264150943,0.009845922404295175,244.24720664429356,1217610,227364,414790,0.01696340323565359,295,41,1,21,11
215.473395,405,155842.497181,0.014084507042253521,0.009847396681865943,220.47339522860537,1217869,227403,414931,0.01696789612854291,259,39,2,12,11
204.782812,401,155884.209146,0.05555555555555555,0.009859314425873232,205.78281161710692,1218162,227435,415038,0.016983962759881763,293,32,6,7,8
234.309055,415,155924.284755,0.0,0.009856369666853743,249.30905486216255,1218438,227468,415162,0.0169790488055144,276,33,0,5,6
206.224722,419,155960.039139,0.0,0.00985326058166022,225.2247218317413,1218707,227521,415293,0.016974180761400094,269,53,0,9,10
243.349196,409,155999.457045,0.0,0.00985012974633268,252.34919613696383,1218975,227567,415425,0.016968605328134465,268,46,0,10,11
255.175031,409,156039.56216,0.0,0.009847214167282318,264.1750308110055,1219252,227609,415548,0.01696365724076023,277,42,0,9,10
213.023446,409,156079.593667,0.031496062992125984,0.009853852168160222,222.0234461947052,1219526,227654,415674,0.01697372802270099,274,45,4,10,11
259.408561,409,156118.992129,0.0,0.009850463423901803,268.4085611658131,1219783,227691,415817,0.01696777090255605,257,37,0,10,11
216.712173,418,156162.30962,0.018518518518518517,0.009852737873414678,234.71217337887433,1220076,227721,415924,0.016973584327382645,293,30,2,13,11
235.637889,401,156206.166265,0.00819672131147541,0.0098522759502555,236.63788899341446,1220355,227761,416045,0.016969992997614335,279,40,1,9,10
199.593863,405,156245.503552,0.00625,0.009850914813613484,204.5938627470436,1220596,227804,416204,0.016968375694546758,241,43,1,21,11
280.375643,400,156289.308511,0.0,0.009847744266090855,280.3756434858326,1220862,227844,416338,0.01696317937232845,266,40,0,11,11
245.565035,411,156330.284489,0.0,0.009845024900709322,256.5650351449093,1221147,227879,416453,0.016958436750173483,285,35,0,11,11
253.624056,404,156370.563728,0.0,0.009842401545977219,257.6240562084039,1221436,227925,416564,0.016954211398918985,289,46,0,8,9
182.154128,414,156410.462024,0.024,0.009846672218369096,196.1541284138653,1221712,227969,416688,0.01696057473058208,276,44,3,12,11
240.984918,414,156449.371859,0.00980392156862745,0.009846685381127186,254.98491824195563,1222011,227999,416789,0.01695905080688158,299,30,1,15,11
171.096663,415,156488.932228,0.0380952380952381,0.009853823753759948,186.09666346931692,1222307,228034,416893,0.016968730157520543,296,35,4,9,10
230.904904,400,156531.44316,0.014285714285714285,0.009855335189301566,230.9049044337655,1222568,228076,417032,0.01697075798040324,261,42,2,9,10
243.373298,413,156572.144399,0.0,0.009852948932477333,256.37329777723204,1222867,228110,417133,0.016966835324983987,299,34,0,21,11
263.258508,406,156613.620571,0.0,0.009850327745089815,269.25850824370025,1223156,228143,417244,0.016962678861207593,289,33,0,7,8
232.711496,401,156654.564134,0.009345794392523364,0.009850221995394764,233.71149586466078,1223450,228190,417350,0.01696079239206141,294,47,1,7,8
198.430345,410,156697.343961,0.04,0.009859273010359902,208.43034494822706,1223726,228234,417474,0.01697860772412939,276,44,5,11,11
198.259572,407,156741.829941,0.017241379310344827,0.009861347254484064,205.2595717754992,1224011,228265,417589,0.016983945723745657,285,31,2,12,11
220.226435,400,156789.581532,0.023809523809523808,0.009865578205235627,220.22643538277063,1224286,228306,417714,0.016988959295505483,275,41,3,20,11
263.847087,402,156832.318464,0.0,0.009863028124349306,265.84708743773336,1224578,228346,417822,0.01698473886723759,292,40,0,13,11
282.819807,402,156874.894664,0.007751937984496124,0.009862400137815199,284.81980682800116,1224850,228385,417950,0.01698239966085123,272,39,1,17,11
240.868078,409,156915.908787,0.007352941176470588,0.009861607420482867,249.86807789484314,1225115,228423,418085,0.01698185472124736,265,38,1,14,11
213.561754,402,156959.931822,0.02158273381294964,0.00986552660775087,215.56175370587715,1225377,228470,418223,0.01698615688055698,262,47,3,7,8
208.58156,400,157007.469859,0.024390243902439025,0.009869820674752477,208.58156000158073,1225655,228512,418345,0.016996028798212253,278,42,3,21,11
209.952465,400,157054.26313,0.015503875968992248,0.009871581030123736,209.95246545571064,1225927,228549,418473,0.017000858453330315,272,37,2,16,11
269.247363,401,157096.344622,0.0,0.009868538925903541,270.2473630663443,1226198,228596,418602,0.01699615069849799,271,47,0,11,11
298.621977,402,157136.206331,0.0,0.009865545817113653,300.6219771347697,1226471,228642,418729,0.016990654485723414,273,46,0,21,11
270.292279,402,157176.898502,0.0,0.00986208361881889,272.29227925357577,1226724,228682,418876,0.01698511909602487,253,40,0,21,11
239.093788,400,157224.88045,0.013793103448275862,0.009863467463444553,239.0937878729576,1226980,228726,419020,0.01698681171300585,256,44,2,20,11
252.529685,400,157268.029744,0.0,0.009859890784950366,252.52968470137006,1227228,228780,419172,0.01698059823669516,248,54,0,9,10
217.163866,400,157311.550547,0.0072992700729927005,0.00985907767302872,217.16386642859968,1227492,228825,419308,0.016977265003194592,264,45,1,12,11
257.967932,403,157353.851249,0.0,0.009855740003003927,260.967932331429,1227750,228871,419450,0.01697142182642922,258,46,0,15,11
250.868316,400,157398.649802,0.0,0.00985287423165933,250.86831578460303,1228028,228915,419572,0.01696613657839148,278,44,0,21,11
243.381819,400,157443.112512,0.0,0.009849517292645504,243.3818188486947,1228285,228954,419715,0.016960535253453552,257,39,0,16,11
266.548142,400,157485.233118,0.0,0.009845670191483281,266.5481424692482,1228521,228995,419879,0.01695355475111671,236,41,0,14,11
273.908856,406,157528.798646,0.0,0.009842318158767497,279.9088556403192,1228778,229041,420022,0.016947664105500946,257,46,0,9,10
242.153027,406,157572.430153,0.0,0.009839249418070517,248.15302748618768,1229047,229089,420153,0.01694243613271509,269,48,0,21,11
196.128316,401,157615.895957,0.022388059701492536,0.009843273762928666,197.12831626106995,1229314,229135,420286,0.016951680665184803,267,46,3,14,11
195.941467,400,157663.108243,0.014388489208633094,0.00984479990485818,195.94146745413997,1229576,229175,420424,0.0169533152014271,262,40,2,19,11
185.994588,400,157713.870523,0.031496062992125984,0.009851361666004836,185.99458750435858,1229850,229216,420550,0.016963187127931233,274,41,4,19,11
258.088972,405,157753.131986,0.0,0.009848691952028336,263.0889719992157,1230136,229262,420664,0.016958683269769893,286,46,0,10,11
233.789554,401,157794.503617,0.007692307692307693,0.009848049164199109,234.7895544773991,1230407,229306,420793,0.016958659220982674,271,44,1,8,9
164.47678,401,157844.380685,0.03592814371257485,0.009858418852147473,165.4767799576472,1230641,229358,420959,0.016976621733872876,234,52,6,10,11
181.470785,405,157886.094576,0.020833333333333332,0.009862195234895026,186.4707845255217,1230898,229399,421102,0.016985560122083354,257,41,3,11,11
267.498085,405,157927.487986,0.006097560975609756,0.00986075306338513,272.4980846410901,1231135,229446,421265,0.0169835527153732,237,47,1,12,11
184.751024,400,157973.755328,0.019230769230769232,0.009864245018639318,184.7510241711532,1231380,229492,421420,0.01698457778585984,245,46,3,13,11
269.04998,404,158019.104022,0.006993006993006993,0.00986329445420969,273.04998036131434,1231638,229538,421562,0.01698418528790156,258,46,1,12,11
205.583459,401,158068.75385,0.0064516129032258064,0.00986206389593021,206.58345946018375,1231884,229579,421716,0.01698260495321689,246,41,1,16,11
265.420412,401,158118.026691,0.006944444444444444,0.009861091357322334,266.42041194736277,1232141,229622,421859,0.01698193766943304,257,43,1,21,11
188.215245,400,158167.835717,0.032,0.00986767270796997,188.21524470340606,1232417,229668,421983,0.0169965904827008,276,46,4,19,11
271.042317,403,158211.234464,0.0,0.009864096253112142,274.04231682714607,1232664,229712,422136,0.01699026984778927,247,44,0,15,11
237.247855,400,158257.349313,0.0125,0.009865118305643435,237.24785487054396,1232905,229766,422295,0.016993297520631365,241,54,2,12,11
216.302924,400,158303.683171,0.015384615384615385,0.009866840267503106,216.30292397724378,1233176,229810,422424,0.01699489184281481,271,44,2,13,11
214.684878,404,158348.731977,0.02112676056338028,0.009870647425490929,218.68487821641142,1233435,229859,422565,0.017000497199405884,259,49,3,10,11
212.051673,402,158389.270522,0.006211180124223602,0.009869277025780292,214.05167346624424,1233675,229909,422725,0.016998850829831408,240,50,1,12,11
258.415472,403,158431.602052,0.0,0.009866406211200688,261.4154723962506,1233952,229953,422848,0.01699374719550537,277,44,0,17,11
233.428695,400,158478.09324,0.014084507042253521,0.009867845575545521,233.42869463199472,1234211,229995,422989,0.01699607675451676,259,42,2,21,11
271.949551,402,158523.89305,0.0,0.009864417434542477,273.9495511218399,1234464,230043,423136,0.01699044818591203,253,48,0,15,11
265.568258,401,158565.290304,0.0,0.009861178049310615,266.5682581546879,1234725,230093,423275,0.016984781066147165,261,50,0,13,11
270.155727,401,158606.961161,0.0,0.009857777819763734,271.1557269834137,1234979,230144,423421,0.01697920222533428,254,51,0,10,11
250.886889,401,158655.613787,0.012578616352201259,0.009858822418433354,251.88688858699715,1235221,230193,423579,0.01698211974935212,242,49,2,21,11
251.418593,412,158693.958631,0.0,0.00985505331074097,263.41859300295346,1235459,230240,423741,0.016976123812247876,238,47,0,7,8
252.521527,400,158740.53535,0.006493506493506494,0.009853855317944303,252.5215273134916,1235706,230291,423894,0.01697238564148354,247,51,1,17,11
275.802519,402,158784.884905,0.006993006993006993,0.009852913778750439,277.80251930370235,1235964,230323,424036,0.01697185168517343,258,32,1,11,11
273.76371,402,158830.207339,0.0,0.009849476054080177,275.76371034027426,1236216,230363,424184,0.016966329182728283,252,40,0,13,11
259.060157,401,158875.647135,0.0,0.009845808697209569,260.0601570303575,1236458,230415,424342,0.016960178565937137,242,52,0,7,8
212.777882,403,158920.904175,0.029197080291970802,0.009852077487932265,215.7778820804478,1236722,230455,424478,0.016969725342271095,264,40,4,16,11
276.003549,400,158961.887995,0.0,0.009848736408531804,276.0035485154677,1236978,230504,424622,0.016964082782391463,256,49,0,12,11
285.495354,400,159005.029169,0.0,0.009845397594445896,285.49535417727327,1237234,230548,424766,0.01695880154792568,256,44,0,15,11
260.527245,403,159050.557148,0.0,0.009841806260913768,263.5272451535092,1237479,230593,424921,0.016952514646356446,245,45,0,20,11
226.418642,403,159093.549459,0.008771929824561403,0.009841542461209076,229.4186415134256,1237766,230638,425034,0.016952849869257793,287,45,1,18,11
194.226758,400,159140.535056,0.007575757575757576,0.009840862157369122,194.22675780948688,1238035,230683,425165,0.016952869795206583,269,45,1,20,11
208.523307,400,159187.612761,0.0234375,0.009844977462596374,208.52330651816973,1238308,230721,425292,0.016962884111986452,273,38,3,21,11
252.025049,400,159231.287583,0.0,0.009841737711931139,252.025049011614,1238568,230771,425432,0.01695687634647759,260,50,0,15,11
225.363523,400,159282.0318,0.027777777777777776,0.009847829764836363,225.3635225328058,1238825,230815,425575,0.016965078023203458,257,44,4,11,11
180.204323,407,159324.915877,0.02564102564102564,0.009853639974537913,187.20432293775633,1239070,230863,425730,0.0169782646409287,245,48,4,21,11
221.907833,402,159371.127635,0.015151515151515152,0.009855305239725545,223.90783311544615,1239339,230901,425861,0.016983393722238452,269,38,2,13,11
293.188064,401,159413.675829,0.0,0.00985183515957297,294.1880640019703,1239589,230936,426011,0.01697780669963199,250,35,0,11,11
256.971493,403,159456.822684,0.007462686567164179,0.009851107017564444,259.97149280156515,1239856,230982,426144,0.016977735366683785,267,46,1,15,11
271.396642,401,159499.456465,0.0,0.009847502117048752,272.39664213740195,1240100,231025,426300,0.016971860020814876,244,43,0,21,11
255.438925,401,159543.206455,0.0,0.009844269195504185,256.43892452469265,1240360,231070,426440,0.016966282207565363,260,45,0,18,11
285.912212,400,159584.695484,0.0,0.009841476737262109,285.9122123480547,1240639,231107,426561,0.016961525092588966,279,37,0,14,11
187.240794,401,159630.792955,0.027210884353741496,0.009847483525033512,188.24079449096772,1240893,231156,426707,0.016971503222406297,254,49,4,19,11
246.255933,401,159676.657433,0.008333333333333333,0.009847080901629935,247.25593348349418,1241174,231195,426826,0.016971748106472468,281,39,1,12,11
194.170043,400,159722.862224,0.012658227848101266,0.009848144192756637,194.17004333341345,1241417,231247,426983,0.016974959965956795,243,52,2,13,11
186.250497,405,159766.077008,0.02112676056338028,0.009851916886157448,191.25049690208454,1241676,231296,427124,0.0169778991640827,259,49,3,19,11
223.656005,401,159813.956501,0.012738853503184714,0.009853000718496726,224.65600480237276,1241920,231346,427280,0.016979331123110248,244,50,2,14,11
223.851014,400,159857.137686,0.012903225806451613,0.009854129867699183,223.85101382194176,1242166,231395,427434,0.016980280675312764,246,49,2,9,10
262.657876,405,159897.527641,0.0,0.00985055777731004,267.6578761082813,1242411,231448,427589,0.016973920377158145,245,53,0,20,11
208.593884,402,159941.248528,0.011235955056179775,0.009851157288897927,210.59388406248283,1242634,231496,427766,0.01697395138895312,223,48,2,21,11
275.089315,405,159984.106827,0.0,0.009847520009347433,280.08931543981953,1242876,231538,427924,0.016967953725723482,242,42,0,7,8
252.751842,402,160025.101835,0.0,0.009844460330142177,254.75184242456666,1243143,231584,428057,0.016963379961950187,267,46,0,14,11
222.182597,400,160074.960025,0.007518796992481203,0.009843760947243046,222.18259655034817,1243411,231629,428189,0.01696043487618126,268,45,1,18,11
202.885151,400,160123.019124,0.027777777777777776,0.00984981311269503,202.8851513883893,1243668,231678,428332,0.016972064397754144,257,49,4,11,11
203.979655,400,160166.981351,0.017543859649122806,0.009851883317851024,203.9796550282066,1243955,231714,428445,0.016977540150695775,287,36,2,7,8
177.504341,403,160213.145855,0.03676470588235294,0.009860446450029283,180.50434069588434,1244220,231752,428580,0.016986698583990625,265,38,5,21,11
251.254579,407,160255.169587,0.0,0.009857502408393573,258.254578865648,1244492,231790,428708,0.01698091622992544,272,38,0,14,11
244.298372,402,160301.339612,0.006756756756756757,0.009856455313671722,246.29837171318698,1244745,231834,428855,0.016979634548684275,253,44,1,14,11
268.961519,407,160343.730547,0.0,0.009853284661323935,275.9615188373753,1245007,231875,428993,0.016974650799244838,262,41,0,21,11
220.585521,400,160386.076025,0.008130081300813009,0.009852813691402791,220.58552058506586,1245285,231915,429115,0.01697485181719251,278,40,1,8,9
225.713424,400,160436.056046,0.006666666666666667,0.009851723294468451,225.71342426498077,1245536,231958,429264,0.016973948523721204,251,43,1,8,9
